Str. di prima assegnazione;Anno;Data di presentazione;Tipo di segnalazione - codice;Tipo di segnalazione - descrizione;Area tematica - codice;Descrizione area tematica;Argomento - codice;Descrizione argomento;Tipo arrivo - codice;Descrizione tipo arrivo;Canale di risposta - codice;Descr. modalità di risposta;Punto esclamativo SI/NO;Municipio di riferimento (tramite geo-localizzazione)
POLIZIA LOCALE ROMA CAPITALE -  XI GRUPPO MARCONI -(EX GRUPPO XV);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;11
DIPARTIMENTO TUTELA AMBIENTALE;2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA X (EX MUNICIPIO XIII);2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA X (EX MUNICIPIO XIII);2020;02/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;10
MUNICIPIO ROMA X (EX MUNICIPIO XIII);2020;02/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;10
DIPARTIMENTO TUTELA AMBIENTALE;2020;02/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;3
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO APPIO -(EX GRUPPO IX);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;7
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;02/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;8
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;02/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;8
MUNICIPIO ROMA II (EX MUNICIPI II E III);2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;216;PERDITE DI ACQUA - ALLAGAMENTI;7;Portale;6;Web;NO;2
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;02/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;8
MUNICIPIO ROMA X (EX MUNICIPIO XIII);2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/05/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;7
POLIZIA LOCALE ROMA CAPITALE -  IX GRUPPO EUR -(EX GRUPPO XII);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;9
DIPARTIMENTO TUTELA AMBIENTALE;2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA VII (EX MUNICIPI IX E X);2020;02/05/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;24;ATTRAVERSAMENTI PEDONALI - SCARSA VISIBILITA;7;Portale;6;Web;NO;7
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/05/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;11
POLIZIA LOCALE ROMA CAPITALE -  XIV GRUPPO MONTEMARIO -(EX GRUPPO XIX);2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;257;RIFACIMENTO STRISCE PEDONALI;7;Portale;6;Web;NO;14
DIPARTIMENTO PATRIMONIO E POLITICHE ABITATIVE;2020;02/05/2020;6;Segnalazione;3;CASA E URBANISTICA;87;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE CASE POPOLARI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE;2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;40;! CADUTA DI RAMI/ALBERI SU SUOLO PUBBLICO;7;Portale;6;Web;SI;4
DIPARTIMENTO TUTELA AMBIENTALE;2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA II (EX MUNICIPI II E III);2020;02/05/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;7
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;41;CAMPANA VETRO DANNEGGIATA/BRUCIATA/PIENA;7;Portale;6;Web;NO;8
POLIZIA LOCALE ROMA CAPITALE -  XII GRUPPO MONTEVERDE -(EX GRUPPO XVI);2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;02/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;150;ILLUMINAZIONE PUBBLICA - GUASTI;7;Portale;6;Web;NO;6
POLIZIA LOCALE ROMA CAPITALE -  III GRUPPO NOMENTANO -(EX GRUPPO IV);2020;02/05/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;3
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO CASILINO -(EX GRUPPO VII);2020;02/05/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;5
POLIZIA LOCALE ROMA CAPITALE -  III GRUPPO NOMENTANO -(EX GRUPPO IV);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;288;SICUREZZA E PROTEZIONE CIVILE - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;3
POLIZIA LOCALE ROMA CAPITALE -  VI GRUPPO TORRI -(EX GRUPPO VIII;2020;02/05/2020;6;Segnalazione;4;COMMERCIO IMPRESA;158;INDICAZIONE DEI PREZZI POCO CHIARA;7;Portale;6;Web;NO;6
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;02/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;7;Portale;6;Web;NO;5
MUNICIPIO ROMA VII (EX MUNICIPI IX E X);2020;02/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;7;Portale;6;Web;NO;7
DIPARTIMENTO TUTELA AMBIENTALE;2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO POLITICHE SOCIALI;2020;02/05/2020;1;Reclamo;15;SOCIALE;96;DIFFICOLTÀ DI ACCESSO AI SERVIZI SOCIALI;7;Portale;6;Web;NO;4
MUNICIPIO ROMA XIII (EX MUNICIPIO XVIII);2020;02/05/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  X GRUPPO MARE -(EX GRUPPO XIII);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;10
POLIZIA LOCALE ROMA CAPITALE -  IV GRUPPO TIBURTINO -(EX GRUPPO V);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;161;INQUINAMENTO ACUSTICO - DISTURBO QUIETE PUBBLICA;7;Portale;6;Web;NO;4
DIPARTIMENTO TUTELA AMBIENTALE;2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA XI (EX MUNICIPIO XV);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;148;GUIDA PERICOLOSA;7;Portale;6;Web;NO;11
DIPARTIMENTO TUTELA AMBIENTALE;2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  X GRUPPO MARE -(EX GRUPPO XIII);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;10
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO APPIO -(EX GRUPPO IX);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;02/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;211;PARCHI, VILLE E GIARDINI - MANCATO RISPETTO ORARI DI APERTURA;7;Portale;6;Web;NO;5
DIPARTIMENTO TUTELA AMBIENTALE;2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA II (EX MUNICIPI II E III);2020;02/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;7;Portale;6;Web;NO;2
DIPARTIMENTO TUTELA AMBIENTALE;2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;2
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;205;PARCHI, VILLE E GIARDINI - GIOCHI DANNEGGIATI;7;Portale;6;Web;NO;8
POLIZIA LOCALE ROMA CAPITALE -  IX GRUPPO EUR -(EX GRUPPO XII);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;9
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;7
DIPARTIMENTO TUTELA AMBIENTALE;2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  XI GRUPPO MARCONI -(EX GRUPPO XV);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;11
POLIZIA LOCALE ROMA CAPITALE -  VI GRUPPO TORRI -(EX GRUPPO VIII;2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;6
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO SAPIENZA -(EX GRUPPO III);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;2
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO TREVI -(EX GRUPPO I);2020;02/05/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;1
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;130;DISTURBO QUIETE PUBBLICA;7;Portale;6;Web;NO;5
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;7
MUNICIPIO ROMA XI (EX MUNICIPIO XV);2020;02/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;11
MUNICIPIO ROMA XI (EX MUNICIPIO XV);2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  VIII GRUPPO TINTORETTO -(EX GRUPPO XI);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;8
MUNICIPIO ROMA II (EX MUNICIPI II E III);2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;216;PERDITE DI ACQUA - ALLAGAMENTI;7;Portale;6;Web;NO;2
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;2
MUNICIPIO ROMA II (EX MUNICIPI II E III);2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;2
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;3
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO TREVI -(EX GRUPPO I);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;1
DIPARTIMENTO TUTELA AMBIENTALE;2020;02/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;4
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO CASILINO -(EX GRUPPO VII);2020;02/05/2020;6;Segnalazione;4;COMMERCIO IMPRESA;142;ESERCIZIO COMMERCIALE ABUSIVO;7;Portale;6;Web;NO;5
POLIZIA LOCALE ROMA CAPITALE -  IX GRUPPO EUR -(EX GRUPPO XII);2020;02/05/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;9
POLIZIA LOCALE ROMA CAPITALE -  IX GRUPPO EUR -(EX GRUPPO XII);2020;02/05/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;9
POLIZIA LOCALE ROMA CAPITALE -  X GRUPPO MARE -(EX GRUPPO XIII);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;10
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO CASILINO -(EX GRUPPO VII);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;5
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;5
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;185;MANUTENZIONE DELLA CITTÀ - SOLLECITO INTERVENTO A PRECEDENTE RICHIESTA;7;Portale;6;Web;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  IV GRUPPO TIBURTINO -(EX GRUPPO V);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;4
POLIZIA LOCALE ROMA CAPITALE -  VIII GRUPPO TINTORETTO -(EX GRUPPO XI);2020;02/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;8
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO SAPIENZA -(EX GRUPPO III);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;2
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO CASILINO -(EX GRUPPO VII);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;5
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;02/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;2
DIPARTIMENTO TUTELA AMBIENTALE;2020;03/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;1
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO PRATI  -(EX GRUPPO XVII);2020;03/05/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;1
DIPARTIMENTO TUTELA AMBIENTALE;2020;03/05/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA VII (EX MUNICIPI IX E X);2020;03/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  XII GRUPPO MONTEVERDE -(EX GRUPPO XVI);2020;03/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;68;CONTROLLO DEGLI ANIMALI MOLESTI/SPECIE INFESTANTI;7;Portale;6;Web;NO;12
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;03/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;03/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;37;CADITOIE/TOMBINI - FUORIUSCITA ACQUA/LIQUAMI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  IX GRUPPO EUR -(EX GRUPPO XII);2020;03/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;378;MARCIAPIEDI - PRESENZA BUCHE O FESSURE;7;Portale;6;Web;NO;9
DIPARTIMENTO TUTELA AMBIENTALE;2020;03/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;14
MUNICIPIO ROMA XI (EX MUNICIPIO XV);2020;03/05/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;11
MUNICIPIO ROMA XIII (EX MUNICIPIO XVIII);2020;03/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;7;Portale;6;Web;NO;13
POLIZIA LOCALE ROMA CAPITALE -  XIV GRUPPO MONTEMARIO -(EX GRUPPO XIX);2020;03/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;14
POLIZIA LOCALE ROMA CAPITALE -  XI GRUPPO MARCONI -(EX GRUPPO XV);2020;03/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;11
POLIZIA LOCALE ROMA CAPITALE -  III GRUPPO NOMENTANO -(EX GRUPPO IV);2020;03/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;3
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;03/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;300;! SOSTA SU PASSO CARRABILE;7;Portale;6;Web;SI;10
POLIZIA LOCALE ROMA CAPITALE -  XIV GRUPPO MONTEMARIO -(EX GRUPPO XIX);2020;03/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;14
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;03/05/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;7
DIPARTIMENTO TUTELA AMBIENTALE;2020;03/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE;2020;03/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;9
MUNICIPIO ROMA X (EX MUNICIPIO XIII);2020;03/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  X GRUPPO MARE -(EX GRUPPO XIII);2020;03/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;7;Portale;6;Web;NO;10
POLIZIA LOCALE ROMA CAPITALE -  IV GRUPPO TIBURTINO -(EX GRUPPO V);2020;03/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;167;MANCANZA DI SEGNALETICA;7;Portale;6;Web;NO;4
MUNICIPIO ROMA X (EX MUNICIPIO XIII);2020;03/05/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;10
POLIZIA LOCALE ROMA CAPITALE -  XIV GRUPPO MONTEMARIO -(EX GRUPPO XIX);2020;03/05/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;13
POLIZIA LOCALE ROMA CAPITALE -  X GRUPPO MARE -(EX GRUPPO XIII);2020;03/05/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;7;Portale;6;Web;NO;10
POLIZIA LOCALE ROMA CAPITALE -  VIII GRUPPO TINTORETTO -(EX GRUPPO XI);2020;03/05/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;8
DIPARTIMENTO POLITICHE SOCIALI;2020;03/05/2020;1;Reclamo;15;SOCIALE;96;DIFFICOLTÀ DI ACCESSO AI SERVIZI SOCIALI;8;CRM 060606;5;Telefono;NO;n.a.
