Str. di prima assegnazione;Anno;Data di presentazione;Tipo di segnalazione - codice;Tipo di segnalazione - descrizione;Area tematica - codice;Descrizione area tematica;Argomento - codice;Descrizione argomento;Tipo arrivo - codice;Descrizione tipo arrivo;Canale di risposta - codice;Descr. modalità di risposta;Punto esclamativo SI/NO;Municipio di riferimento (tramite geo-localizzazione)
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;302;! SOSTA SU SPAZIO RISERVATO A DISABILI;7;Portale;6;Web;SI;6
MUNICIPIO ROMA XV  (EX MUNICIPIO XX);2020;01/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;8
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;10
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;01/02/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;7;Portale;6;Web;NO;14
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;2
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;380;SOSTA SU MARCIAPIEDE - GRAVE INTRALCIO;7;Portale;6;Web;NO;7
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;277;! SEMAFORO SPENTO/LAMPEGGIANTE/PERICOLANTE/DA ORIENTARE;7;Portale;6;Web;SI;13
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;7
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;300;! SOSTA SU PASSO CARRABILE;7;Portale;6;Web;SI;5
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;11
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;01/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;304;SPAZZAMENTO SU AREE A VERDE;8;CRM 060606;5;Telefono;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;8
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;7
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;01/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;304;SPAZZAMENTO SU AREE A VERDE;8;CRM 060606;5;Telefono;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;14
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;14
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;01/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;274;SEGNALETICA POCO VISIBILE;8;CRM 060606;5;Telefono;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;7
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;277;! SEMAFORO SPENTO/LAMPEGGIANTE/PERICOLANTE/DA ORIENTARE;7;Portale;6;Web;SI;12
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;12
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;12
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;3
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;01/02/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;40;! CADUTA DI RAMI/ALBERI SU SUOLO PUBBLICO;8;CRM 060606;5;Telefono;SI;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;2
POLIZIA LOCALE ROMA CAPITALE -  VI GRUPPO TORRI -(EX GRUPPO VIII;2020;01/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;6
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;6;ALBERI PERICOLANTI;7;Portale;6;Web;NO;6
MUNICIPIO ROMA XV  (EX MUNICIPIO XX);2020;01/02/2020;1;Reclamo;2;ANAGRAFE E SERVIZI CIVICI;14;ANAGRAFE E SERVIZI CIVICI - INFORMAZIONE INSUFFICIENTE/ERRATA;7;Portale;6;Web;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;5
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;300;! SOSTA SU PASSO CARRABILE;7;Portale;6;Web;SI;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;1
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;6;ALBERI PERICOLANTI;7;Portale;6;Web;NO;12
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;12
POLIZIA LOCALE ROMA CAPITALE -  XII GRUPPO MONTEVERDE -(EX GRUPPO XVI);2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;276;SEGNALETICA STRADALE INSUFFICIENTE O ERRATA;7;Portale;6;Web;NO;12
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;01/02/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;7;Portale;6;Web;NO;10
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO SAPIENZA -(EX GRUPPO III);2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;381;SOSTA SU SPAZIO RISERVATO;7;Portale;6;Web;NO;2
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO TREVI -(EX GRUPPO I);2020;01/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;373;AFFISSIONI/MANIFESTI ABUSIVI;7;Portale;6;Web;NO;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;2
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;2
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;9
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;300;! SOSTA SU PASSO CARRABILE;7;Portale;6;Web;SI;2
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;5
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;302;! SOSTA SU SPAZIO RISERVATO A DISABILI;7;Portale;6;Web;SI;7
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;10
POLIZIA LOCALE ROMA CAPITALE -  III GRUPPO NOMENTANO -(EX GRUPPO IV);2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;3
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;9
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;9
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;12
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;372;SOSTA SU AREA PEDONALE;7;Portale;6;Web;NO;2
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;5
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;01/02/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;7;Portale;6;Web;NO;7
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;5
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;2
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;1
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;01/02/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO TREVI -(EX GRUPPO I);2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;372;SOSTA SU AREA PEDONALE;7;Portale;6;Web;NO;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;6
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;9
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;5
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO APPIO -(EX GRUPPO IX);2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;380;SOSTA SU MARCIAPIEDE - GRAVE INTRALCIO;7;Portale;6;Web;NO;7
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;01/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;144;FONTANELLE DA REVISIONARE - PULIRE - SOSTITUIRE;7;Portale;6;Web;NO;6
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;01/02/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;150;ILLUMINAZIONE PUBBLICA - GUASTI;7;Portale;6;Web;NO;14
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;01/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;5
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;01/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;223;PONTI/GALLERIE/VIADOTTI - SEGNALETICA POCO VISIBILE;7;Portale;6;Web;NO;5
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;7
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;2
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;2
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;01/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;319;! SUONI/RUMORI/SCHIAMAZZI MOLESTI;7;Portale;6;Web;SI;6
POLIZIA LOCALE ROMA CAPITALE -  IV GRUPPO TIBURTINO -(EX GRUPPO V) ;2020;02/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;130;DISTURBO QUIETE PUBBLICA;7;Portale;6;Web;NO;4
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;319;! SUONI/RUMORI/SCHIAMAZZI MOLESTI;7;Portale;6;Web;SI;2
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;02/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;305;SPAZZAMENTO SU MARCIAPIEDE;7;Portale;6;Web;NO;8
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;7
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;319;! SUONI/RUMORI/SCHIAMAZZI MOLESTI;7;Portale;6;Web;SI;7
MUNICIPIO ROMA III (EX MUNICIPIO IV);2020;02/02/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;3
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;2
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO PRENESTINO -(EX GRUPPO VI);2020;02/02/2020;1;Reclamo;10;MOBILITÀ E TRASPORTI;30;BLOCCO DELLA CIRCOLAZIONE - COMUNICAZIONE INSUFFICIENTE/TARDIVA;7;Portale;6;Web;NO;5
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;5
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;14
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;02/02/2020;6;Segnalazione;1;AMBIENTE;78;DERATTIZZAZIONE;7;Portale;6;Web;NO;9
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;12
POLIZIA LOCALE ROMA CAPITALE -  XI GRUPPO MARCONI -(EX GRUPPO XV);2020;02/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;11
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;12
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;5
POLIZIA LOCALE ROMA CAPITALE -  XII GRUPPO MONTEVERDE -(EX GRUPPO XVI);2020;02/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;380;SOSTA SU MARCIAPIEDE - GRAVE INTRALCIO;7;Portale;6;Web;NO;12
POLIZIA LOCALE ROMA CAPITALE -  XII GRUPPO MONTEVERDE -(EX GRUPPO XVI);2020;02/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;379;SEGNALETICA DANNEGGIATA DA SISTEMARE;7;Portale;6;Web;NO;12
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;02/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;47;CASSONETTO CARTA PIENO/RIBALTATO/DANNEGGIATO;7;Portale;6;Web;NO;7
DIPARTIMENTO RISORSE ECONOMICHE;2020;02/02/2020;1;Reclamo;17;TRIBUTI E CONTRAVVENZIONI;92;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE TRIBUTARI;7;Portale;6;Web;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;02/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  XI GRUPPO MARCONI -(EX GRUPPO XV);2020;02/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;378;MARCIAPIEDI - PRESENZA BUCHE O FESSURE;7;Portale;6;Web;NO;11
MUNICIPIO ROMA XII  (EX MUNICIPIOXVI);2020;02/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;7;Portale;6;Web;NO;12
MUNICIPIO ROMA XII  (EX MUNICIPIOXVI);2020;02/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;38;CADITOIE/TOMBINI - MANCATA PULIZIA;7;Portale;6;Web;NO;12
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/02/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;3
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;02/02/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;7;Portale;6;Web;NO;8
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;02/02/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;13
POLIZIA LOCALE ROMA CAPITALE -  XIV GRUPPO MONTEMARIO -(EX GRUPPO XIX);2020;02/02/2020;6;Segnalazione;3;CASA E URBANISTICA;261;RISTRUTTURAZIONE IMMOBILI - LAVORI RUMOROSI;7;Portale;6;Web;NO;14
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;02/02/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;150;ILLUMINAZIONE PUBBLICA - GUASTI;7;Portale;6;Web;NO;1
