block_ID,administrative_subdivision,Year,Month,hotels,wifi
6495,13.0,2019,10,0.1672411976336349,
3824,10.0,2019,10,0.007827670816335747,
9120,7.0,2019,10,0.2387439598982403,
11030,4.0,2019,10,0.006924478029835469,
7805,1.0,2019,10,0.2236907467899023,
13678,,2019,10,0.027396847857175114,
9268,5.0,2019,10,0.05238518161701615,
9408,7.0,2019,10,0.04967560325751532,
16642,,2019,10,0.022579819662506963,
8238,8.0,2019,10,0.052084117354849385,
9135,2.0,2019,10,0.033418133100510304,
7378,1.0,2019,10,0.07722298324577381,
9422,2.0,2019,10,0.06081498095768542,
6939,14.0,2019,10,0.03161174752750975,
6026,9.0,2019,10,0.004817028194668152,
7671,2.0,2019,10,0.102662913398865,
10317,3.0,2019,10,0.022579819662506963,
9132,2.0,2019,10,0.041546868179012805,
11025,4.0,2019,10,0.020171305565172888,
19027,,2019,10,0.0075266065541689875,
8089,8.0,2019,10,0.027998976381508632,
7380,2.0,2019,10,0.06201923800635245,
3818,10.0,2019,10,0.012042570486670378,
9555,7.0,2019,10,0.1174150622450362,
10870,5.0,2019,10,0.02860110490584215,
8096,1.0,2019,10,0.05343890653459981,
6060,13.0,2019,10,0.14752148846171215,
8095,1.0,2019,10,0.07872830455660759,
1484,10.0,2019,10,0.02318194818684048,
10280,7.0,2019,10,0.01234363474883714,
8763,,2019,10,0.010838313438003342,
7528,2.0,2019,10,0.12102783339103733,
10725,5.0,2019,10,0.027246315726091732,
6778,12.0,2019,10,0.023483012449007242,
1773,10.0,2019,10,0.03311706883834355,
10452,3.0,2019,10,0.021225030482756545,
8837,2.0,2019,10,0.052987310141349664,
8244,1.0,2019,10,0.02965482982342581,
1337,10.0,2019,10,0.06954584456052144,
7220,12.0,2019,10,0.05238518161701615,
10295,4.0,2019,10,0.020472369827339645,
6921,11.0,2019,10,0.01806385573000557,
1919,10.0,2019,10,0.013547891797504178,
9434,3.0,2019,10,0.0075266065541689875,
13070,6.0,2019,10,0.021676626876006685,
10437,5.0,2019,10,0.01685959868133853,
899,10.0,2019,10,0.039288886212762116,
7352,9.0,2019,10,0.031160151134259607,
11010,7.0,2019,10,0.007827670816335747,
9719,3.0,2019,10,0.03311706883834355,
9302,3.0,2020,8,0.008429799340669265,
10004,4.0,2019,10,0.024988333759841042,
12310,7.0,2019,10,0.010838313438003342,
11027,4.0,2019,10,0.007827670816335747,
753,,2019,10,0.023483012449007242,
6205,13.0,2019,10,0.24867908054974336,
5923,14.0,2019,10,0.011741506224503621,
1630,10.0,2019,10,0.035977179328927765,
2515,10.0,2019,10,0.01956917704083937,
10003,4.0,2019,10,0.040794207523595916,
10428,7.0,2020,8,0.011741506224503621,
8235,8.0,2019,10,0.0490734747331818,
8813,8.0,2019,10,0.018364919992172327,
1191,10.0,2019,10,0.027998976381508632,
7933,9.0,2019,10,0.020472369827339645,
10727,5.0,2019,10,0.008429799340669265,
8256,2.0,2019,10,0.0632234950550195,
7525,1.0,2019,10,0.027246315726091732,
7075,12.0,2019,10,0.02408514097334076,
8093,8.0,2019,10,0.1598651232105493,
8388,1.0,2019,10,0.021074498351673163,
10135,7.0,2019,10,0.03582664719784438,
10863,7.0,2019,10,0.04290165735876323,
4116,10.0,2019,10,0.025891526546341317,
7211,11.0,2020,6,0.004214899670334633,
8547,2.0,2019,10,0.029805361954509186,
10707,8.0,2019,10,0.01806385573000557,
12180,6.0,2019,10,0.020472369827339645,
6316,9.0,2019,10,0.010537249175836582,
7072,12.0,2019,10,0.17582152910538754,
1409,14.0,2019,10,0.006021285243335189,
5469,12.0,2019,10,0.009031927865002785,
9433,3.0,2019,10,0.0111393777001701,
12617,6.0,2019,10,0.013246827535337416,
7499,9.0,2019,10,0.009634056389336305,
7514,1.0,2019,10,0.10085652782586442,
8243,1.0,2019,10,0.03552558293567762,
9998,5.0,2019,10,0.0364287757221779,
6059,13.0,2019,10,0.05103039243726574,
10718,7.0,2019,10,0.050578796044015585,
3975,10.0,2019,10,0.006322349505501949,
7215,11.0,2019,10,0.013246827535337416,
4121,10.0,2019,10,0.0030106426216675946,
10573,7.0,2019,10,0.02408514097334076,
2800,10.0,2019,10,0.006021285243335189,
9820,9.0,2019,10,0.0039138354081678746,
6776,12.0,2019,10,0.0072255422920022285,
9868,3.0,2019,10,0.007827670816335747,
9262,7.0,2019,10,0.08128735078502508,
7498,9.0,2019,10,0.003311706883834354,
9284,3.0,2019,10,0.011741506224503621,
6053,12.0,2019,10,0.0267947193328416,
9858,4.0,2019,10,0.0662341376766871,
9252,8.0,2019,10,0.0036127711460011143,
10574,5.0,2019,10,0.014752148846171216,
10864,7.0,2019,10,0.1619725730457166,
8675,8.0,2019,10,0.018364919992172327,
9150,3.0,2019,10,0.0030106426216675946,
7945,8.0,2019,10,0.012945763273170659,
8548,2.0,2019,10,0.21074498351673165,
5734,9.0,2019,10,0.0021074498351673163,
8226,9.0,2019,10,0.003311706883834354,
1704,14.0,2019,10,0.0030106426216675946,
6061,13.0,2019,10,0.017461727205672052,
7510,11.0,2019,10,0.03161174752750975,
8529,8.0,2019,10,0.008128735078502506,
6193,11.0,2019,10,0.010236184913669823,
6490,12.0,2019,10,0.0072255422920022285,
8228,8.0,2019,10,0.004214899670334633,
3859,12.0,2019,10,0.006021285243335189,
8691,2.0,2019,10,0.024386205235507517,
7350,9.0,2019,10,0.005419156719001671,
8079,9.0,2019,10,0.010838313438003342,
8227,8.0,2019,10,0.006924478029835469,
2370,10.0,2019,10,0.0036127711460011143,
6636,12.0,2019,10,0.029805361954509186,
11031,4.0,2019,10,0.006322349505501949,
3860,12.0,2019,10,0.011289909831253482,
11442,7.0,2019,10,0.02318194818684048,
7086,1.0,2019,10,0.010537249175836582,
7353,9.0,2019,10,0.011741506224503621,
10865,7.0,2019,10,0.013848956059670936,
1044,,2019,10,0.009332992127169544,
5787,14.0,2019,10,0.011440441962336859,
4151,12.0,2019,10,0.006322349505501949,
754,10.0,2019,10,0.003311706883834354,
6482,11.0,2019,10,0.0030106426216675946,
9136,2.0,2019,10,0.01896704851650585,
11744,6.0,2019,10,0.009634056389336305,
9721,3.0,2019,10,0.023784076711174,
14077,6.0,2019,10,0.003311706883834354,
10572,7.0,2019,10,0.041697400310096194,
6317,9.0,2019,10,0.003311706883834354,
8945,9.0,2019,10,0.0030106426216675946,
6186,11.0,2019,10,0.005118092456834911,
6755,9.0,2019,10,0.003311706883834354,
10282,7.0,2019,10,0.03432132588701058,
6314,9.0,2019,10,0.0030106426216675946,
8379,8.0,2019,10,0.011741506224503621,
5769,14.0,2019,10,0.028149508512592014,
9698,7.0,2019,10,0.008128735078502506,
4607,13.0,2019,10,0.006322349505501949,
11886,6.0,2019,10,0.003311706883834354,
12472,6.0,2019,10,0.0030106426216675946,
9708,4.0,2019,10,0.009634056389336305,
6049,12.0,2019,10,0.005419156719001671,
7517,1.0,2019,10,0.3249988710090169,
6927,12.0,2019,10,0.07993256160527465,
8087,8.0,2019,10,0.009634056389336305,
13938,6.0,2019,10,0.006021285243335189,
2222,10.0,2019,10,0.010236184913669823,
12176,6.0,2019,10,0.006021285243335189,
9575,3.0,2019,10,0.032514940314010025,
10141,5.0,2019,10,0.013547891797504178,
5492,14.0,2019,10,0.02709578359500836,
7357,11.0,2019,10,0.010537249175836582,
7362,11.0,2019,10,0.01926811277867261,
12460,7.0,2019,10,0.0039138354081678746,
12315,7.0,2019,10,0.006322349505501949,
6215,14.0,2019,10,0.022579819662506963,
2382,11.0,2019,10,0.004817028194668152,
7942,8.0,2019,10,0.006623413767668708,
8091,8.0,2019,10,0.014752148846171216,
9300,3.0,2019,10,0.0030106426216675946,
10308,3.0,2019,10,0.0021074498351673163,
5019,11.0,2019,10,0.0030106426216675946,
9569,4.0,2019,10,0.006924478029835469,
3384,10.0,2019,10,0.003311706883834354,
7946,8.0,2019,10,0.03131068326534299,
5757,12.0,2019,10,0.003311706883834354,
10465,3.0,2019,10,0.003311706883834354,
8645,9.0,2019,10,0.0030106426216675946,
8237,8.0,2019,10,0.0072255422920022285,
11890,6.0,2019,10,0.003311706883834354,
12457,7.0,2019,10,0.0030106426216675946,
6795,14.0,2019,10,0.07917990094985775,
8550,2.0,2019,10,0.014451084584004457,
6052,12.0,2019,10,0.003311706883834354,
9854,4.0,2019,10,0.013848956059670936,
4257,10.0,2019,10,0.01716066294350529,
8255,2.0,2019,10,0.022880883924673717,
3681,10.0,2019,10,0.003311706883834354,
10140,5.0,2019,10,0.07105116587135524,
4565,10.0,2019,10,0.005118092456834911,
9730,3.0,2019,10,0.003311706883834354,
1338,10.0,2019,10,0.026493655070674832,
6349,13.0,2019,10,0.3194291821589318,
6794,14.0,2019,10,0.04937453899534856,
9982,7.0,2019,10,0.026493655070674832,
4547,10.0,2019,10,0.006924478029835469,
4550,10.0,2019,10,0.004817028194668152,
10114,8.0,2019,10,0.004515963932501393,
1774,10.0,2019,10,0.02318194818684048,
9133,2.0,2019,10,0.06894371603618793,
7796,8.0,2019,10,0.016558534419171773,
13641,6.0,2019,10,0.003311706883834354,
7675,2.0,2019,10,0.002709578359500836,
11739,6.0,2019,10,0.003311706883834354,
6634,12.0,2019,10,0.016558534419171773,
11598,6.0,2019,10,0.0072255422920022285,
7354,9.0,2019,10,0.0030106426216675946,
8965,8.0,2019,10,0.003311706883834354,
4110,10.0,2019,10,0.003311706883834354,
9852,5.0,2019,10,0.045460703587180684,
4899,13.0,2019,10,0.003311706883834354,
11473,4.0,2019,10,0.003311706883834354,
4755,14.0,2019,10,0.003311706883834354,
9864,3.0,2019,10,0.014451084584004457,
10841,9.0,2019,10,0.0030106426216675946,
6920,11.0,2019,10,0.07225542292002228,
14223,6.0,2019,10,0.0030106426216675946,
9527,9.0,2019,10,0.0030106426216675946,
7487,9.0,2019,10,0.004515963932501393,
6348,13.0,2019,10,0.11259803405036806,
2659,10.0,2019,10,0.012644699011003898,
15824,6.0,2019,10,0.0030106426216675946,
6047,11.0,2019,10,0.006322349505501949,
3873,13.0,2019,10,0.0030106426216675946,
8090,8.0,2019,10,0.010537249175836582,
6628,11.0,2019,10,0.010236184913669823,
9851,5.0,2019,10,0.03703090424651142,
12459,7.0,2019,10,0.005720220981168429,
11304,6.0,2019,10,0.01234363474883714,
9432,3.0,2019,10,0.015956405894838255,
9556,7.0,2019,10,0.018364919992172327,
9570,4.0,2019,10,0.0075266065541689875,
10726,5.0,2019,10,0.016106938025921634,
1922,10.0,2019,10,0.0075266065541689875,
6908,9.0,2019,10,0.006322349505501949,
6217,14.0,2019,10,0.015956405894838255,
11016,5.0,2019,10,0.01956917704083937,
3250,10.0,2019,10,0.005118092456834911,
8098,1.0,2019,10,0.06126657735093556,
1776,10.0,2019,10,0.025891526546341317,
9424,2.0,2019,10,0.061718173744185686,
8828,1.0,2019,10,0.04275112522767985,
10885,4.0,2019,10,0.009935120651503064,
6481,11.0,2019,10,0.006322349505501949,
5324,13.0,2019,10,0.0030106426216675946,
7052,9.0,2019,10,0.01640800228808839,
10869,5.0,2019,10,0.01971970917192275,
5914,13.0,2019,10,0.04666496063584772,
8375,8.0,2019,10,0.006021285243335189,
12164,7.0,2019,10,0.004214899670334633,
4120,10.0,2019,10,0.003311706883834354,
10151,4.0,2019,10,0.01806385573000557,
3673,10.0,2019,10,0.0031611747527509745,
6497,13.0,2019,10,0.031009619003176225,
7050,9.0,2019,10,0.0039138354081678746,
7820,2.0,2019,10,0.006322349505501949,
9236,9.0,2019,10,0.004817028194668152,
12313,7.0,2019,10,0.009031927865002785,
8986,2.0,2019,10,0.016558534419171773,
6651,14.0,2019,10,0.005118092456834911,
9573,3.0,2019,10,0.061417109482018936,
7507,11.0,2019,10,0.03402026162484382,
10296,4.0,2019,10,0.01776279146783881,
10149,4.0,2019,10,0.03131068326534299,
5149,10.0,2019,10,0.015655341632671498,
6904,9.0,2019,10,0.012644699011003898,
10715,7.0,2019,10,0.007827670816335747,
9576,3.0,2019,10,0.01806385573000557,
8372,9.0,2019,10,0.020773434089506403,
1629,10.0,2019,10,0.022429287531423585,
10305,3.0,2019,10,0.01896704851650585,
12619,6.0,2019,10,0.005118092456834911,
3994,11.0,2019,10,0.005118092456834911,
13199,6.0,2019,10,0.004515963932501393,
4125,10.0,2019,10,0.005118092456834911,
4693,10.0,2019,10,0.0075266065541689875,
3569,12.0,2019,10,0.012644699011003898,
8370,9.0,2019,10,0.03176227965859313,
7527,2.0,2019,10,0.02468726949767428,
6780,12.0,2019,10,0.05404103505893333,
6781,12.0,2019,10,0.11696346585178607,
5755,11.0,2019,10,0.009332992127169544,
14224,6.0,2019,10,0.009031927865002785,
10158,4.0,2019,10,0.006322349505501949,
10730,5.0,2019,10,0.01234363474883714,
1045,10.0,2019,10,0.03402026162484382,
9859,4.0,2019,10,0.006021285243335189,
10418,7.0,2019,10,0.009634056389336305,
3382,10.0,2019,10,0.009332992127169544,
10130,7.0,2019,10,0.012644699011003898,
9991,7.0,2019,10,0.0072255422920022285,
8081,8.0,2019,10,0.013547891797504178,
9279,2.0,2019,10,0.009031927865002785,
15968,6.0,2019,10,0.01234363474883714,
8987,2.0,2019,10,0.023784076711174,
10862,7.0,2019,10,0.033418133100510304,
3735,14.0,2019,10,0.009031927865002785,
7640,9.0,2019,10,0.012945763273170659,
11592,7.0,2019,10,0.009634056389336305,
10436,5.0,2019,10,0.03703090424651142,
7500,9.0,2019,10,0.012644699011003898,
9725,3.0,2019,10,0.006322349505501949,
9997,5.0,2019,10,0.0252893980220078,
11655,,2019,10,0.0075266065541689875,
8983,2.0,2019,10,0.009935120651503064,
4415,10.0,2019,10,0.006322349505501949,
12329,6.0,2019,10,0.006021285243335189,
7508,11.0,2019,10,0.055696888500850514,
11324,4.0,2019,10,0.006021285243335189,
14954,6.0,2019,10,0.010838313438003342,
6918,11.0,2019,10,0.009935120651503064,
8985,2.0,2019,10,0.020472369827339645,
9261,7.0,2019,10,0.013246827535337416,
9238,9.0,2019,10,0.009332992127169544,
10145,5.0,2019,10,0.01776279146783881,
1046,10.0,2019,10,0.023483012449007242,
3725,13.0,2019,10,0.006021285243335189,
6786,13.0,2019,10,0.05328837440351643,
12473,6.0,2019,10,0.009634056389336305,
12018,7.0,2019,10,0.004515963932501393,
8819,8.0,2019,10,0.003311706883834354,
4126,10.0,2019,10,0.007827670816335747,
7641,9.0,2019,10,0.007376074423085608,
6800,15.0,2019,10,0.0039138354081678746,
7803,1.0,2019,10,0.005569688850085051,
13202,6.0,2019,10,0.004515963932501393,
11004,7.0,2019,10,0.004817028194668152,
3251,10.0,2020,8,0.002709578359500836,
5355,14.0,2019,10,0.006322349505501949,
8077,9.0,2019,10,0.009332992127169544,
11882,7.0,2020,8,0.0075266065541689875,
4711,10.0,2020,5,0.0025590462284174557,
3993,11.0,2019,10,0.008429799340669265,
8381,8.0,2019,10,0.039740482606012255,
6653,14.0,2019,10,0.031009619003176225,
6631,12.0,2019,10,0.267947193328416,
5770,14.0,2019,10,0.009483524258252923,
5759,12.0,2019,10,0.06894371603618793,
5766,13.0,2019,10,0.12644699011003901,
6630,12.0,2019,10,0.03913835408167873,
5616,12.0,2019,10,0.0966416281555298,
9869,3.0,2019,10,0.08670650750402674,
5775,14.0,2019,10,0.14029594616970992,
9722,3.0,2019,10,0.1905736779515588,
8402,2.0,2019,10,0.0394394183438455,
11163,5.0,2019,10,0.021375562613839924,
10580,5.0,2019,10,0.1324682753533742,
6050,12.0,2019,10,0.07195435865785553,
5329,13.0,2019,10,0.1234363474883714,
13497,6.0,2019,10,0.0036127711460011143,
6494,13.0,2019,10,0.08068522226069155,
5588,9.0,2019,10,0.14300552452921078,
13200,6.0,2019,10,0.07014797308485496,
4438,12.0,2019,10,0.349234544113441,
9984,7.0,2019,10,0.10838313438003344,
13932,6.0,2019,10,0.1053724917583658,
5619,13.0,2019,10,0.038235161295178455,
5920,14.0,2019,10,0.01685959868133853,
11908,4.0,2019,10,0.059008595384684864,
11161,5.0,2019,10,0.06352455931718626,
7642,9.0,2019,10,0.032514940314010025,
9558,7.0,2019,10,0.16257470157005013,
5186,13.0,2019,10,0.30437596905059383,
6633,12.0,2019,10,0.03612771146001114,
4894,13.0,2019,10,0.03311706883834355,
5639,14.0,2019,10,0.12825337568303954,
6635,12.0,2019,10,0.03612771146001114,
5921,14.0,2019,10,0.025891526546341317,
10298,4.0,2019,10,0.07075010160918849,
6216,14.0,2019,10,0.04275112522767985,
10164,3.0,2019,10,0.2763769926690852,
12168,7.0,2019,10,0.038235161295178455,
5333,13.0,2019,10,0.1324682753533742,
5208,14.0,2019,10,0.0379340970330117,
10444,4.0,2019,10,0.3510409296864415,
6469,9.0,2019,10,0.043955382276346884,
1631,10.0,2019,10,0.0460628321115142,
6336,11.0,2019,10,0.03763303277084494,
6626,11.0,2019,10,0.1857566497568906,
7767,9.0,2019,10,0.06849211964293779,
5323,12.0,2019,10,0.08610437897969321,
4136,11.0,2019,10,0.08279267209585886,
6219,14.0,2019,10,0.09423311405819572,
9286,3.0,2019,10,0.059911788171185136,
10129,7.0,2019,10,0.08128735078502508,
5931,14.0,2019,10,0.022579819662506963,
5922,14.0,2019,10,0.045761767849347434,
5491,14.0,2019,10,0.0906203429121946,
5907,12.0,2019,10,0.1368337071547922,
6650,14.0,2019,7,0.06533094489018683,
6199,12.0,2019,10,0.10732940946244976,
6507,14.0,2019,10,0.11169484126386776,
6479,11.0,2019,10,0.034923454411344104,
11177,4.0,2019,10,0.12373741175053815,
6334,11.0,2019,10,0.07827670816335748,
9989,7.0,2019,10,0.0252893980220078,
6798,14.0,2019,10,0.02965482982342581,
6048,12.0,2019,10,0.007376074423085608,
7054,9.0,2019,10,0.005118092456834911,
4329,14.0,2019,10,0.0030106426216675946,
462,10.0,2019,10,0.003311706883834354,
9287,3.0,2019,10,0.005419156719001671,
4416,10.0,2019,10,0.004817028194668152,
6502,14.0,2019,10,0.005419156719001671,
4313,13.0,2019,10,0.0030106426216675946,
5743,11.0,2019,10,0.018364919992172327,
4554,10.0,2019,10,0.006021285243335189,
6943,1.0,2019,10,0.14360765305354428,
1190,10.0,2019,10,0.04485857506284717,
12338,5.0,2019,10,0.014150020321837696,
13517,,2019,10,0.05419156719001672,
14952,6.0,2019,10,0.005118092456834911,
4150,12.0,2019,10,0.003311706883834354,
3717,12.0,2019,10,0.012042570486670378,
10584,5.0,2019,10,0.007827670816335747,
7069,12.0,2019,10,0.023483012449007242,
12312,7.0,2019,10,0.005118092456834911,
5177,12.0,2019,10,0.003311706883834354,
9983,7.0,2019,10,0.021977691138173442,
7800,11.0,2019,10,0.01761225933675543,
10310,3.0,2019,10,0.03191281178967651,
7791,9.0,2019,10,0.0030106426216675946,
9450,3.0,2019,10,0.003311706883834354,
2514,10.0,2019,10,0.008128735078502506,
9553,7.0,2019,10,0.058556998991434725,
7658,12.0,2019,10,0.11169484126386776,
9125,2.0,2019,10,0.05479369571435023,
10136,5.0,2019,10,0.026644187201758214,
11026,4.0,2019,10,0.023784076711174,
2701,13.0,2019,10,0.024988333759841042,
4262,10.0,2019,10,0.004515963932501393,
9407,7.0,2019,10,0.009634056389336305,
18487,,2019,10,0.005419156719001671,
9116,7.0,2019,10,0.06804052324968764,
12056,4.0,2019,10,0.01896704851650585,
1775,10.0,2019,10,0.025891526546341317,
8374,8.0,2019,10,0.006322349505501949,
8232,8.0,2019,10,0.01234363474883714,
5904,12.0,2019,10,0.01806385573000557,
8241,1.0,2019,10,0.06472881636585329,
7952,1.0,2019,10,0.12840390781412292,
9096,9.0,2019,10,0.004515963932501393,
6344,12.0,2019,10,0.033418133100510304,
5640,14.0,2019,10,0.01956917704083937,
12752,7.0,2019,10,0.0015053213108337973,
17175,,2019,10,0.010537249175836582,
7078,13.0,2019,10,0.01806385573000557,
7816,2.0,2019,10,0.01716066294350529,
3982,10.0,2019,10,0.013547891797504178,
7802,8.0,2019,10,0.026493655070674832,
6200,12.0,2019,10,0.04004154686817901,
12019,7.0,2019,10,0.008730863602836026,
10012,3.0,2019,10,0.01926811277867261,
8618,,2019,10,0.0030106426216675946,
10309,3.0,2019,10,0.010537249175836582,
8387,1.0,2020,8,0.004817028194668152,
8362,9.0,2019,10,0.006924478029835469,
5473,13.0,2019,10,0.003311706883834354,
6782,12.0,2019,10,0.024386205235507517,
11470,4.0,2019,10,0.0021074498351673163,
9844,7.0,2019,10,0.0075266065541689875,
7074,12.0,2019,10,0.01896704851650585,
5916,14.0,2019,10,0.01806385573000557,
6195,12.0,2019,10,0.0030106426216675946,
4007,12.0,2019,10,0.006021285243335189,
2517,10.0,2019,10,0.0036127711460011143,
14530,6.0,2019,10,0.014752148846171216,
6480,11.0,2019,10,0.0039138354081678746,
5771,14.0,2019,10,0.0030106426216675946,
2067,10.0,2019,10,0.016558534419171773,
6054,12.0,2019,10,0.012042570486670378,
12367,,2019,10,0.004214899670334633,
9561,4.0,2019,10,0.008128735078502506,
5774,14.0,2019,10,0.02318194818684048,
5625,13.0,2019,10,0.0030106426216675946,
13746,,2019,10,0.015053213108337975,
17528,,2019,10,0.0075266065541689875,
9726,3.0,2019,10,0.004515963932501393,
9282,2.0,2019,10,0.008128735078502506,
14499,,2019,10,0.0030106426216675946,
8382,8.0,2019,10,0.011440441962336859,
6218,14.0,2019,10,0.006773945898752089,
7821,2.0,2019,10,0.01851545212325571,
18837,,2019,10,0.006021285243335189,
10150,4.0,2019,10,0.018364919992172327,
13493,6.0,2019,10,0.006021285243335189,
2530,11.0,2019,10,0.01956917704083937,
5744,11.0,2019,10,0.0015053213108337973,
6775,12.0,2019,10,0.0103867170447532,
9731,3.0,2019,10,0.0018063855730005571,
6924,12.0,2019,10,0.01806385573000557,
8676,8.0,2019,10,0.012795231142087278,
5185,13.0,2019,10,0.002709578359500836,
10742,4.0,2019,10,0.009332992127169544,
9585,3.0,2019,10,0.004515963932501393,
7216,12.0,2019,10,0.0036127711460011143,
10299,4.0,2019,10,0.010236184913669823,
9278,2.0,2019,10,0.008580331471752646,
9579,3.0,2019,10,0.009935120651503064,
7935,9.0,2019,10,0.006322349505501949,
9702,7.0,2019,10,0.008128735078502506,
10873,5.0,2019,10,0.010537249175836582,
9301,3.0,2019,10,0.004817028194668152,
6649,14.0,2019,10,0.03010642621667595,
5733,9.0,2019,10,0.004967560325751532,
8230,8.0,2019,10,0.011741506224503621,
8085,8.0,2019,10,0.0039138354081678746,
6364,14.0,2019,10,0.003311706883834354,
12455,7.0,2019,10,0.009634056389336305,
5912,13.0,2019,10,0.004817028194668152,
9718,3.0,2019,10,0.010236184913669823,
10583,5.0,2019,10,0.016558534419171773,
7961,2.0,2019,10,0.012042570486670378,
9429,3.0,2019,10,0.011440441962336859,
8214,9.0,2019,10,0.007827670816335747,
5906,12.0,2019,10,0.010988845569086723,
6070,14.0,2019,10,0.004515963932501393,
12467,6.0,2019,10,0.002709578359500836,
8672,8.0,2019,10,0.009634056389336305,
10290,5.0,2019,10,0.02709578359500836,
8821,8.0,2019,10,0.008730863602836026,
9281,2.0,2019,10,0.01716066294350529,
10728,5.0,2019,10,0.008128735078502506,
4298,12.0,2019,10,0.003311706883834354,
17123,,2019,10,0.009031927865002785,
10719,7.0,2019,10,0.006924478029835469,
7067,11.0,2019,10,0.012042570486670378,
11591,7.0,2019,10,0.004817028194668152,
3579,13.0,2019,10,0.006021285243335189,
7636,9.0,2019,10,0.004515963932501393,
8673,8.0,2019,10,0.008128735078502506,
3863,12.0,2019,10,0.004817028194668152,
3552,11.0,2019,10,0.020773434089506403,
9283,3.0,2019,10,0.006623413767668708,
4109,10.0,2019,10,0.005419156719001671,
6467,9.0,2019,10,0.008429799340669265,
10582,5.0,2019,10,0.021074498351673163,
7066,11.0,2019,10,0.0072255422920022285,
10744,4.0,2019,10,0.0030106426216675946,
7358,11.0,2019,10,0.013397359666420798,
6762,9.0,2019,10,0.006021285243335189,
8216,9.0,2019,10,0.004817028194668152,
7063,11.0,2019,10,0.0018063855730005571,
6928,12.0,2019,10,0.022579819662506963,
9110,8.0,2019,10,0.008128735078502506,
9138,3.0,2019,10,0.008128735078502506,
1192,10.0,2019,10,0.021676626876006685,
8234,8.0,2019,10,0.009634056389336305,
7234,1.0,2019,10,0.008730863602836026,
5758,12.0,2019,10,0.00617181737441857,
10005,4.0,2019,10,0.010236184913669823,
9988,7.0,2019,10,0.004214899670334633,
7817,2.0,2019,10,0.009332992127169544,
11157,6.0,2019,10,0.006322349505501949,
12020,7.0,2019,10,0.0075266065541689875,
6043,11.0,2019,10,0.012042570486670378,
7068,11.0,2019,10,0.020171305565172888,
12456,7.0,2019,10,0.004817028194668152,
10598,3.0,2019,10,0.008128735078502506,
10872,5.0,2019,10,0.012042570486670378,
8383,8.0,2019,10,0.022278755400340203,
9703,7.0,2019,10,0.009634056389336305,
5197,14.0,2019,10,0.009332992127169544,
12787,4.0,2019,10,0.0039138354081678746,
5767,13.0,2019,10,0.0111393777001701,
8236,8.0,2019,10,0.018364919992172327,
8384,8.0,2019,10,0.019870241303006127,
14960,6.0,2019,10,0.012042570486670378,
3822,10.0,2019,10,0.006021285243335189,
13348,6.0,2019,10,0.007827670816335747,
10570,7.0,2019,10,0.009031927865002785,
12618,6.0,2019,10,0.008128735078502506,
12765,6.0,2019,10,0.006021285243335189,
13056,6.0,2019,10,0.003311706883834354,
8523,8.0,2019,10,0.003311706883834354,
6071,14.0,2019,10,0.009935120651503064,
10589,4.0,2019,10,0.005569688850085051,
2532,11.0,2019,10,0.01716066294350529,
7915,9.0,2019,10,0.0022579819662506967,
8086,8.0,2020,8,0.005720220981168429,
10291,5.0,2020,8,0.015354277370504734,
6625,11.0,2019,10,0.0030106426216675946,
7490,9.0,2020,8,0.0039138354081678746,
7477,9.0,2020,8,0.0007526606554168986,
1483,10.0,2019,10,0.013397359666420798,
3980,10.0,2019,10,0.016106938025921634,
11300,7.0,2019,10,0.006322349505501949,
6067,14.0,2019,10,0.009634056389336305,
12758,6.0,2019,10,0.5891827610603483,
4888,13.0,2020,4,0.010838313438003342,
9867,3.0,2020,8,0.005118092456834911,0.005712516748013061
1047,10.0,2020,8,0.003311706883834354,
10612,3.0,2020,8,0.0018063855730005571,
11306,5.0,2020,8,0.0018063855730005571,
5043,13.0,2020,8,0.0021074498351673163,
13654,6.0,2020,8,0.0039138354081678746,
5306,11.0,2020,8,0.004214899670334633,
13513,4.0,2020,8,0.0018063855730005571,
2094,11.0,2020,8,0.004214899670334633,
10587,4.0,2020,8,0.004214899670334633,
4552,10.0,2020,8,0.0018063855730005571,
8532,1.0,2020,8,0.0018063855730005571,
10292,5.0,2020,8,0.012644699011003898,
14517,6.0,2020,8,0.0039138354081678746,
5339,14.0,2020,8,0.0021074498351673163,
11018,5.0,2020,8,0.0021074498351673163,
2676,11.0,2020,8,0.006021285243335189,
10016,3.0,2020,8,0.0018063855730005571,
4256,10.0,2020,8,0.0036127711460011143,
3981,10.0,2020,8,0.0021074498351673163,
11019,5.0,2020,8,0.0039138354081678746,
3971,10.0,2020,8,0.002408514097334076,
8076,9.0,2020,8,0.006322349505501949,
7670,1.0,2020,8,0.0036127711460011143,
12179,6.0,2020,8,0.004817028194668152,
9577,3.0,2020,5,0.001204257048667038,
5919,14.0,2020,8,0.004214899670334633,
9529,9.0,2020,8,0.005419156719001671,
10420,7.0,2020,7,0.0018063855730005571,
15712,,2020,8,0.0018063855730005571,
8378,8.0,2020,8,0.0021074498351673163,
5624,13.0,2020,8,0.0021074498351673163,
10438,5.0,2020,8,0.0030106426216675946,
9285,3.0,2020,8,0.0021074498351673163,
4122,10.0,2020,8,0.0021074498351673163,
4405,10.0,2020,8,0.0018063855730005571,
11461,5.0,2020,8,0.0021074498351673163,
10018,3.0,2020,8,0.0036127711460011143,
8841,2.0,2020,8,0.006924478029835469,
