block_ID,administrative_subdivision,Year,Month,hotels,wifi,Index
5226,6.0,2020,1,0.0,0.0,0.0
4588,6.0,2020,1,0.10378510378510378,0.0,0.07264957264957264
5509,6.0,2020,1,0.0,0.0,0.0
5135,6.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
4590,6.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
6220,6.0,2020,1,0.0,0.0,0.0
6222,6.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
5325,6.0,2020,1,0.0,0.0,0.0
6327,6.0,2020,1,0.0,0.0,0.0
5679,6.0,2020,1,0.0,0.0,0.0
4407,6.0,2020,1,0.008140008140008141,0.0,0.005698005698005698
5681,6.0,2020,1,0.0,0.0,0.0
1655,10.0,2020,1,0.056980056980056974,0.0,0.03988603988603988
5134,6.0,2020,1,0.14245014245014245,0.0,0.09971509971509972
4770,6.0,2020,1,0.008140008140008141,0.0,0.005698005698005698
5597,6.0,2020,1,0.0,0.0,0.0
5779,6.0,2020,1,0.0,0.0,0.0
5859,6.0,2020,1,0.0,0.0,0.0
5590,6.0,2020,1,0.0,0.0,0.0
5140,6.0,2020,1,0.0,0.0,0.0
4862,6.0,2020,1,0.01221001221001221,0.0,0.008547008547008546
5326,6.0,2020,1,0.0,0.0,0.0
5685,6.0,2020,1,0.0,0.0,0.0
5499,6.0,2020,1,0.0,0.0,0.0
5133,6.0,2020,1,0.016280016280016282,0.0,0.011396011396011397
4953,6.0,2020,1,0.008140008140008141,0.0,0.005698005698005698
6132,6.0,2020,1,0.0020350020350020353,0.0,0.0014245014245014246
5043,6.0,2020,1,0.0020350020350020353,0.0,0.0014245014245014246
5317,6.0,2020,1,0.0,0.0,0.0
4952,6.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
5498,6.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
4864,6.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
4679,6.0,2020,1,0.22995522995522996,0.0,0.16096866096866097
4771,6.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
5225,6.0,2020,1,0.008140008140008141,0.0,0.005698005698005698
5866,6.0,2020,1,0.008140008140008141,0.0,0.005698005698005698
4858,6.0,2020,1,0.0020350020350020353,0.0,0.0014245014245014246
4949,6.0,2020,1,1.115181115181115,0.0,0.7806267806267805
4860,6.0,2020,1,0.1098901098901099,0.0,0.07692307692307693
5500,6.0,2020,1,0.11803011803011805,0.0,0.08262108262108263
5044,6.0,2020,1,0.4273504273504274,1.0475040052467348,0.6133965007193196
4871,6.0,2020,1,0.3032153032153032,0.0,0.21225071225071224
4768,6.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
5598,6.0,2020,1,0.01221001221001221,0.0,0.008547008547008546
4950,6.0,2020,1,0.1221001221001221,0.0,0.08547008547008546
5319,6.0,2020,1,0.0,0.0,0.0
5411,6.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
5314,6.0,2020,1,0.01221001221001221,0.0,0.008547008547008546
5587,0.0,2020,1,0.0,0.0,0.0
5588,6.0,2020,1,0.022385022385022383,0.0,0.015669515669515667
5408,6.0,2020,1,0.07733007733007732,0.0,0.054131054131054124
5772,6.0,2020,1,0.02442002442002442,0.0,0.017094017094017092
3590,7.0,2020,1,0.2360602360602361,0.0,0.16524216524216526
3499,7.0,2020,1,0.2360602360602361,0.0,0.16524216524216526
3770,7.0,2020,1,0.034595034595034595,0.0,0.024216524216524215
3680,7.0,2020,1,0.08954008954008955,0.8830145264533934,0.3275824206140807
3771,7.0,2020,1,0.09564509564509564,0.0,0.06695156695156694
3589,7.0,2020,1,0.044770044770044766,0.0,0.031339031339031334
3682,7.0,2020,1,0.042735042735042736,0.0,0.029914529914529912
3408,7.0,2020,1,0.3215303215303216,0.0,0.2250712250712251
3859,7.0,2020,1,0.01831501831501832,0.0,0.012820512820512824
3681,7.0,2020,1,0.36426536426536427,0.0,0.254985754985755
3498,7.0,2020,1,0.09564509564509564,0.0,0.06695156695156694
3860,7.0,2020,1,0.0,0.0,0.0
3861,7.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
4315,7.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
3679,7.0,2020,1,0.022385022385022383,0.0,0.015669515669515667
3407,7.0,2020,1,0.13431013431013433,0.0,0.09401709401709403
3588,7.0,2020,1,0.08954008954008955,0.0,0.06267806267806268
6972,0.0,2020,1,0.0,0.0,0.0
3133,8.0,2020,1,0.14041514041514042,0.6236283318097976,0.28537909783353754
4946,7.0,2020,1,0.0,0.0,0.0
3951,7.0,2020,1,0.1098901098901099,0.0,0.07692307692307693
3772,7.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
2155,15.0,2020,1,0.0407000407000407,0.0,0.028490028490028487
4945,7.0,2020,1,0.0020350020350020353,0.0,0.0014245014245014246
3769,8.0,2020,1,0.0,0.0,0.0
4042,7.0,2020,1,0.07529507529507529,0.0,0.052706552706552695
4132,7.0,2020,1,0.05087505087505087,0.0,0.035612535612535606
4223,7.0,2020,1,0.18925518925518925,0.0,0.13247863247863245
4131,7.0,2020,1,0.01221001221001221,0.0,0.008547008547008546
4493,7.0,2020,1,0.09157509157509157,0.0,0.0641025641025641
4222,7.0,2020,1,0.026455026455026454,0.2271428674777951,0.08666137876185705
4133,7.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
4396,7.0,2020,1,0.2767602767602768,0.0,0.19373219373219375
4038,7.0,2020,1,0.14855514855514854,0.0,0.10398860398860398
3948,7.0,2020,1,0.02442002442002442,0.0,0.017094017094017092
5128,7.0,2020,1,0.0,0.0,0.0
4674,7.0,2020,1,0.0,0.0,0.0
4310,7.0,2020,1,0.0,0.0,0.0
4309,7.0,2020,1,0.0,0.0,0.0
4585,7.0,2020,1,0.12006512006512007,0.0,0.08404558404558404
4853,7.0,2020,1,0.0,0.0,0.0
4495,7.0,2020,1,0.010175010175010176,0.3105518704285374,0.10028806825106833
4043,5.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
4041,7.0,2020,1,0.01831501831501832,0.0,0.012820512820512824
4224,7.0,2020,1,0.01221001221001221,0.0,0.008547008547008546
4583,7.0,2020,1,0.2442002442002442,0.0,0.17094017094017092
4763,7.0,2020,1,0.05494505494505495,0.0,0.038461538461538464
5217,0.0,2020,1,0.0,0.0,0.0
3947,7.0,2020,1,0.052910052910052914,0.0,0.037037037037037035
4579,0.0,2020,1,0.0,0.0,0.0
4402,7.0,2020,1,0.008140008140008141,0.0,0.005698005698005698
4944,7.0,2020,1,0.0,0.0,0.0
4762,7.0,2020,1,0.0,0.0,0.0
4219,7.0,2020,1,0.09971509971509973,0.0,0.06980056980056981
4127,7.0,2020,1,0.0,0.0,0.0
4673,7.0,2020,1,0.10175010175010174,0.0,0.07122507122507121
4492,7.0,2020,1,0.0,0.0,0.0
3950,7.0,2020,1,0.0,0.0,0.0
4218,7.0,2020,1,0.0,0.0,0.0
4856,7.0,2020,1,0.008140008140008141,0.0,0.005698005698005698
4670,7.0,2020,1,0.008140008140008141,0.0,0.005698005698005698
4405,7.0,2020,1,0.0,0.0,0.0
4496,6.0,2020,1,0.0,0.0,0.0
4584,7.0,2020,1,0.07529507529507529,0.0,0.052706552706552695
4404,7.0,2020,1,0.0,0.0,0.0
4675,7.0,2020,1,0.0,0.0,0.0
4676,7.0,2020,1,0.01831501831501832,0.0,0.012820512820512824
4761,7.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
4401,7.0,2020,1,0.0,0.0,0.0
4764,7.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
4311,7.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
4036,8.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
4671,7.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
4037,7.0,2020,1,0.5352055352055353,0.0,0.37464387464387466
4313,7.0,2020,1,0.1851851851851852,0.0,0.12962962962962962
3856,7.0,2020,1,0.016280016280016282,0.0,0.011396011396011397
5310,0.0,2020,1,0.028490028490028487,0.0,0.01994301994301994
6460,0.0,2020,1,0.022385022385022383,0.0,0.015669515669515667
4400,7.0,2020,1,0.10378510378510378,0.0,0.07264957264957264
4854,7.0,2020,1,0.0,0.0,0.0
4852,7.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
4314,7.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
4399,7.0,2020,1,0.08954008954008955,0.0,0.06267806267806268
3857,8.0,2020,1,0.08954008954008955,0.0,0.06267806267806268
4851,7.0,2020,1,0.008140008140008141,0.0,0.005698005698005698
5213,7.0,2020,1,0.01221001221001221,0.0,0.008547008547008546
3040,8.0,2020,1,0.06308506308506308,0.0,0.04415954415954415
3221,8.0,2020,1,0.04680504680504681,0.0,0.03276353276353276
3132,8.0,2020,1,0.030525030525030524,0.3195816263842849,0.11724200928280683
3315,8.0,2020,1,0.4415954415954416,0.009009953524090062,0.31181979517403613
3491,8.0,2020,1,0.1444851444851445,0.0,0.10113960113960113
3039,8.0,2020,1,0.028490028490028487,0.0,0.01994301994301994
3222,8.0,2020,1,0.016280016280016282,0.0,0.011396011396011397
3131,8.0,2020,1,0.05494505494505495,0.0,0.038461538461538464
3223,8.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
3314,8.0,2020,1,0.010175010175010176,0.0,0.007122507122507123
3043,8.0,2020,1,0.09768009768009768,0.0,0.06837606837606837
3126,8.0,2020,1,0.14855514855514854,0.0,0.10398860398860398
3583,8.0,2020,1,0.0,0.0,0.0
3313,8.0,2020,1,0.0,0.0018568505260004573,0.0005570551578001372
3405,8.0,2020,1,0.052910052910052914,0.0,0.037037037037037035
3404,8.0,2020,1,0.1444851444851445,0.0,0.10113960113960113
3218,8.0,2020,1,0.0020350020350020353,0.0,0.0014245014245014246
3219,8.0,2020,1,0.0,0.0,0.0
2948,8.0,2020,1,0.032560032560032565,0.0,0.022792022792022793
3130,8.0,2020,1,0.2523402523402523,0.0,0.1766381766381766
3128,8.0,2020,1,0.008140008140008141,0.4175324220313681,0.1309577323074161
3391,9.0,2020,1,0.0,0.0,0.0
3401,8.0,2020,1,0.0,0.0,0.0
3585,8.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
2502,13.0,2020,1,0.6206756206756207,0.0,0.43447293447293445
3581,8.0,2020,1,0.0,0.0,0.0
3406,7.0,2020,1,0.0020350020350020353,0.0,0.0014245014245014246
698,14.0,2020,1,0.0,0.0,0.0
3312,8.0,2020,1,0.6573056573056573,0.0,0.46011396011396005
3309,8.0,2020,1,0.0,0.0,0.0
3127,8.0,2020,1,0.14855514855514854,0.0,0.10398860398860398
3308,8.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
3855,8.0,2020,1,0.010175010175010176,0.0,0.007122507122507123
3310,8.0,2020,1,0.0020350020350020353,0.0,0.0014245014245014246
3938,8.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
4216,8.0,2020,1,0.008140008140008141,0.0,0.005698005698005698
4209,9.0,2020,1,0.0,0.0,0.0
2949,8.0,2020,1,0.10785510785510784,0.0,0.07549857549857548
3495,8.0,2020,1,0.0,0.0,0.0
652,10.0,2020,1,0.06512006512006513,0.0,0.045584045584045586
1296,10.0,2020,1,0.010175010175010176,0.0,0.007122507122507123
287,0.0,2020,1,0.022385022385022383,0.0,0.015669515669515667
561,10.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
469,10.0,2020,1,0.059015059015059025,0.0,0.041310541310541314
742,10.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
839,10.0,2020,1,0.01221001221001221,0.0,0.008547008547008546
1749,10.0,2020,1,0.22385022385022385,0.0,0.15669515669515668
650,10.0,2020,1,0.12413512413512412,0.0013830092644886796,0.08730948967393348
1660,10.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
741,10.0,2020,1,0.032560032560032565,0.0,0.022792022792022793
651,10.0,2020,1,0.016280016280016282,0.0,0.011396011396011397
470,10.0,2020,1,0.008140008140008141,0.0,0.005698005698005698
378,10.0,2020,1,0.01831501831501832,0.0,0.012820512820512824
1652,10.0,2020,1,0.008140008140008141,0.0,0.005698005698005698
379,10.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
288,10.0,2020,1,0.0,0.0,0.0
1745,10.0,2020,1,0.0,0.0,0.0
1206,10.0,2020,1,0.0,0.0,0.0
1653,10.0,2020,1,0.0,0.0,0.0
1663,10.0,2020,1,0.0,0.0,0.0
1659,10.0,2020,1,0.0,0.0,0.0
833,10.0,2020,1,0.008140008140008141,0.0,0.005698005698005698
2026,10.0,2020,1,0.0020350020350020353,0.0,0.0014245014245014246
1565,10.0,2020,1,0.0,0.0,0.0
1381,10.0,2020,1,0.0,0.0,0.0
1012,10.0,2020,1,0.0,0.0,0.0
1564,10.0,2020,1,0.05494505494505495,0.0,0.038461538461538464
1378,10.0,2020,1,0.0,0.0,0.0
1109,10.0,2020,1,0.0,0.0,0.0
1198,10.0,2020,1,0.0,0.0,0.0
559,10.0,2020,1,0.35205535205535204,0.0,0.24643874643874641
1754,10.0,2020,1,0.0,0.0,0.0
1022,10.0,2020,1,0.010175010175010176,0.0,0.007122507122507123
1661,10.0,2020,1,0.0,0.0,0.0
1572,10.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
1750,10.0,2020,1,0.0,0.16093024296034342,0.04827907288810302
1568,10.0,2020,1,0.0,0.0,0.0
1936,10.0,2020,1,0.0,0.0,0.0
1473,10.0,2020,1,0.008140008140008141,0.0,0.005698005698005698
1379,10.0,2020,1,0.004070004070004071,0.0,0.002849002849002849
1662,10.0,2020,1,0.0,0.0,0.0
931,10.0,2020,1,0.0,0.0,0.0
1561,10.0,2020,1,0.0,0.0,0.0
1297,10.0,2020,1,0.0,0.0,0.0
740,10.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
1742,10.0,2020,1,0.0020350020350020353,0.0,0.0014245014245014246
932,10.0,2020,1,0.0020350020350020353,0.0,0.0014245014245014246
921,10.0,2020,1,0.0,0.0,0.0
1744,10.0,2020,1,0.0,0.0,0.0
1838,10.0,2020,1,0.0,0.0,0.0
838,10.0,2020,1,0.014245014245014244,0.0,0.00997150997150997
1020,10.0,2020,1,0.006105006105006105,0.0,0.004273504273504273
1117,10.0,2020,1,0.0,0.0,0.0
743,10.0,2020,1,0.0020350020350020353,0.0,0.0014245014245014246
1928,10.0,2020,1,0.0,0.0,0.0
929,10.0,2020,1,0.0,0.0,0.0
289,10.0,2020,1,0.0,0.0,0.0
1560,10.0,2020,1,0.0020350020350020353,0.0,0.0014245014245014246
468,0.0,2020,1,0.16687016687016687,0.0,0.1168091168091168
1751,10.0,2020,1,0.0,0.0,0.0
1656,10.0,2020,1,0.0,0.0,0.0
