block_ID,administrative_subdivision,Year,Month,accidents,hotels,wifi,Index
7504,8.0,2020,5,0.0,0.0009031927865002784,0.0,0.0002709578359500835
12335,5.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
4266,10.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
14513,6.0,2020,5,0.0,0.0009031927865002784,0.0,0.0002709578359500835
18731,0.0,2020,5,0.0,0.005419156719001671,0.0,0.0016257470157005013
4738,12.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
2900,15.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
8426,15.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
12608,7.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
13773,7.0,2020,5,0.0,0.0009031927865002784,0.0,0.0002709578359500835
8571,15.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
3817,10.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
11171,4.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
6632,12.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
11754,5.0,2020,5,0.0,0.0009031927865002784,0.0,0.0002709578359500835
1410,14.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
5347,14.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
4338,14.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
4005,12.0,2020,5,0.0,0.0009031927865002784,0.0,0.0002709578359500835
6315,9.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
13937,6.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
8498,9.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
9992,5.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
4255,10.0,2020,5,0.0,0.0009031927865002784,0.0,0.0002709578359500835
5343,14.0,2020,5,0.0,0.0021074498351673163,0.0,0.0006322349505501948
10115,8.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
6969,15.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
10551,8.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
14222,6.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
7486,9.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
15969,6.0,2020,5,0.0,0.001204257048667038,0.0,0.00036127711460011143
3727,13.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
7622,9.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
2679,11.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
4411,10.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
4006,12.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
7966,2.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
9089,9.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
5150,10.0,2020,5,0.0,0.0018063855730005571,0.0,0.0005419156719001671
4840,10.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
3570,12.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
3591,14.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
7786,9.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
11446,7.0,2020,5,0.0,0.0009031927865002784,0.0,0.0002709578359500835
4269,10.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
12475,6.0,2020,5,0.0,0.0009031927865002784,0.0,0.0002709578359500835
3726,13.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
7247,15.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
5209,14.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
8380,8.0,2020,8,0.0,0.0015053213108337973,0.0,0.0004515963932501392
5620,13.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
5475,13.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
13643,6.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
11437,0.0,2020,5,0.0,0.0009031927865002784,0.0,0.0002709578359500835
4745,13.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
7768,9.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
7055,9.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
4326,14.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
4167,13.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
11911,4.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
6804,15.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
7970,15.0,2020,5,0.0,0.0015053213108337973,0.0,0.0004515963932501392
7789,9.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
8520,8.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
8511,9.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
12165,7.0,2020,5,0.0,0.0009031927865002784,0.0,0.0002709578359500835
9258,8.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
10143,5.0,2020,5,0.0,0.001204257048667038,0.0,0.00036127711460011143
3698,11.0,2020,5,0.0,0.0018063855730005571,0.0,0.0005419156719001671
6056,13.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
8386,1.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
10596,4.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
7065,11.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
2371,10.0,2020,5,0.0,0.0009031927865002784,0.0,0.0002709578359500835
2385,11.0,2020,5,0.0,0.0009031927865002784,0.0,0.0002709578359500835
5598,11.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
7635,9.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
7799,11.0,2020,5,0.0,0.0009031927865002784,0.0,0.0002709578359500835
6774,11.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
5587,9.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
7960,1.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
5918,14.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
11576,7.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
6773,11.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
6337,11.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
10743,4.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
9251,8.0,2020,5,0.0,0.0015053213108337973,0.0,0.0004515963932501392
4008,12.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
10599,3.0,2020,5,0.0,0.0009031927865002784,0.0,0.0002709578359500835
11295,7.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
15106,6.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
6194,12.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
9448,3.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
7624,9.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
8376,8.0,2020,5,0.0,0.001204257048667038,0.0,0.00036127711460011143
11162,5.0,2020,5,0.0,0.0009031927865002784,0.0,0.0002709578359500835
13367,4.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
7532,15.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
10006,4.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
10002,4.0,2019,7,0.0,0.004817028194668152,0.0,0.0014451084584004457
2516,10.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
11061,3.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
8273,15.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
4047,14.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
11156,7.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
10389,9.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
13494,6.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
11173,4.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
7639,9.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
8697,2.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
8486,9.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
12025,7.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
6470,9.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
5047,14.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
2823,11.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
13369,4.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
10876,5.0,2020,5,0.0,0.0009031927865002784,0.0,0.0002709578359500835
15847,6.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
10421,7.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
12751,0.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
7932,9.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
3337,15.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
5772,14.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
11603,5.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
3293,13.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
3672,10.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
10243,9.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
5754,11.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
9528,9.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
6814,15.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
9401,8.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
4700,10.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
6519,15.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
11360,0.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
9689,8.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
12207,4.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
11441,7.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
7252,15.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
7491,9.0,2019,5,0.0,0.0009031927865002784,0.0,0.0002709578359500835
8080,9.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
6624,11.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
5338,14.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
5183,13.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
9874,3.0,2020,8,0.0,0.001204257048667038,0.0,0.00036127711460011143
3978,10.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
10168,3.0,2020,8,0.0,0.001204257048667038,0.0,0.00036127711460011143
3553,11.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
8966,8.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
13653,6.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
14678,6.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
8649,9.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
6797,14.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
10732,4.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
7203,9.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
11590,7.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
5501,15.0,2020,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
10565,7.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
10285,5.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
3974,10.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
2677,11.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
4904,14.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
4562,10.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
8418,15.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
6673,15.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
4263,10.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
2959,10.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
15097,6.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
10025,3.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
2576,14.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
9147,3.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
5072,15.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
5913,13.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
10256,9.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
14961,6.0,2020,5,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
4927,15.0,2020,8,0.0,0.0009031927865002784,0.0,0.0002709578359500835
13656,6.0,2020,8,0.0,0.0009031927865002784,0.0,0.0002709578359500835
10723,5.0,2020,8,0.0,0.0009031927865002784,0.0,0.0002709578359500835
2075,10.0,2019,10,0.0,0.0021074498351673163,0.0,0.0006322349505501948
4129,10.0,2020,8,0.0,0.0009031927865002784,0.0,0.0002709578359500835
10592,4.0,2020,8,0.0,0.0009031927865002784,0.0,0.0002709578359500835
13542,0.0,2020,8,0.0,0.0009031927865002784,0.0,0.0002709578359500835
4270,10.0,2020,8,0.0,0.0009031927865002784,0.0,0.0002709578359500835
12616,6.0,2020,8,0.0,0.0006021285243335188,0.0,0.00018063855730005563
3466,14.0,2020,8,0.0,0.0018063855730005571,0.0,0.0005419156719001671
2508,10.0,2020,8,0.0,0.0006021285243335188,0.0,0.00018063855730005563
2511,10.0,2019,5,0.0,0.0009031927865002784,0.0,0.0002709578359500835
8270,15.0,2019,7,0.0,0.0036127711460011143,0.0,0.0010838313438003343
3830,10.0,2019,7,0.0,0.0009031927865002784,0.0,0.0002709578359500835
5330,13.0,2019,5,0.0,0.0009031927865002784,0.0,0.0002709578359500835
4858,10.0,2019,4,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
10609,3.0,2019,10,0.0,0.001204257048667038,0.0,0.00036127711460011143
5643,14.0,2019,10,0.0,0.03191281178967651,0.0,0.009573843536902953
4588,12.0,2019,7,0.0,0.014902680977254596,0.0,0.004470804293176379
5957,15.0,2019,7,0.0,0.0031611747527509745,0.0,0.0009483524258252923
7111,15.0,2019,10,0.0,0.0036127711460011143,0.0,0.0010838313438003343
6753,9.0,2019,7,0.0,0.0013547891797504178,0.0,0.00040643675392512533
15243,6.0,2019,7,0.0,0.0013547891797504178,0.0,0.00040643675392512533
10735,4.0,2019,5,0.0,0.001204257048667038,0.0,0.00036127711460011143
6614,9.0,2019,10,0.0,0.0018063855730005571,0.0,0.0005419156719001671
4889,13.0,2019,4,0.0,0.00030106426216675947,0.0,9.031927865002784e-05
11036,4.0,2019,5,0.0,0.0006021285243335188,0.0,0.00018063855730005563
10165,3.0,2019,7,0.0,0.0013547891797504178,0.0,0.00040643675392512533
2945,10.0,2019,7,0.0,0.0009031927865002784,0.0,0.0002709578359500835
4406,10.0,2019,7,0.0,0.004064367539251253,0.0,0.0012193102617753758
13946,6.0,2019,10,0.0,0.0004515963932501392,0.0,0.00013547891797504176
10863,7.0,2020,6,0.0,0.0,0.15278105043504744,0.03055621008700949
10863,7.0,2020,7,0.0,0.0,0.529475529716077,0.10589510594321541
10863,7.0,2020,8,0.0,0.0,0.4586770982475621,0.09173541964951243
10863,7.0,2020,9,0.0,0.0,0.5785007365258409,0.11570014730516819
10863,7.0,2020,10,0.0,0.0,0.02963866959118845,0.00592773391823769
9408,7.0,2020,6,0.0,0.0,0.6212606576562111,0.12425213153124222
9408,7.0,2020,7,0.0,0.0,0.8813199741020908,0.17626399482041819
9408,7.0,2020,8,0.0,0.0,0.7734269853096755,0.1546853970619351
9408,7.0,2020,9,0.0,0.0,0.6618579013991844,0.1323715802798369
8542,1.0,2020,6,0.0,0.0,0.8915188933382561,0.17830377866765124
8542,1.0,2020,7,0.0,0.0,1.130340708867697,0.22606814177353943
7084,1.0,2020,6,0.0,0.0,0.3315189601355287,0.06630379202710573
7084,1.0,2020,7,0.0,0.0,3.1996017419322214,0.6399203483864443
7084,1.0,2020,8,0.0,0.0,2.814864636944262,0.5629729273888524
7084,1.0,2020,9,0.0,0.0,2.6474468818954104,0.5294893763790821
7084,1.0,2020,10,0.0,0.0,0.2563308949610589,0.05126617899221178
7073,12.0,2020,6,0.0,0.0,0.1267238034602816,0.02534476069205632
7073,12.0,2020,7,0.0,0.0,0.2338737851319068,0.04677475702638136
7073,12.0,2020,8,0.0,0.0,0.32899355736251634,0.06579871147250327
7073,12.0,2020,9,0.0,0.0,0.7295315042057354,0.14590630084114709
7073,12.0,2020,10,0.0,0.0,0.031990572068188984,0.0063981144136377975
12911,6.0,2020,6,0.0,0.0,0.8178230349241384,0.1635646069848277
12911,6.0,2020,7,0.0,0.0,2.7387944750517086,0.5477588950103417
12911,6.0,2020,8,0.0,0.0,3.0593797118726664,0.6118759423745334
12911,6.0,2020,9,0.0,0.0,2.757914012867191,0.5515828025734382
12911,6.0,2020,10,0.0,0.0,0.16819727272210938,0.033639454544421875
8239,8.0,2020,6,0.0,0.0,2.9709175550602063,0.5941835110120413
8239,8.0,2020,7,0.0,0.0,4.607025953627197,0.9214051907254395
8239,8.0,2020,8,0.0,0.0,2.9229660564599063,0.5845932112919813
8239,8.0,2020,9,0.0,0.0,10.0,2.0
8239,8.0,2020,10,0.0,0.0,0.16889978013310433,0.033779956026620865
3379,10.0,2020,6,0.0,0.0,0.204064379753096,0.0408128759506192
3379,10.0,2020,7,0.0,0.0,1.1945381705217937,0.23890763410435875
3379,10.0,2020,8,0.0,0.0,0.6495535391514042,0.12991070783028086
3379,10.0,2020,9,0.0,0.0,0.8295105899436329,0.1659021179887266
3379,10.0,2020,10,0.0,0.0,0.008717814309954004,0.001743562861990801
7931,9.0,2020,6,0.0,0.0,0.9521505397916432,0.19043010795832865
7931,9.0,2020,7,0.0,0.0,1.4289864963949812,0.2857972992789963
7931,9.0,2020,8,0.0,0.0,0.652251968789914,0.1304503937579828
7931,9.0,2020,9,0.0,0.0,1.317314283089178,0.2634628566178356
7931,9.0,2020,10,0.0,0.0,0.0997402285553183,0.019948045711063664
7954,1.0,2020,6,0.0,0.0,6.394702655346833,1.2789405310693667
7954,1.0,2020,7,0.0,0.0,5.8786588319000765,1.1757317663800153
7954,1.0,2020,8,0.0,0.0,6.543076496285057,1.3086152992570115
7954,1.0,2020,9,0.0,0.0,9.412039675529313,1.8824079351058627
7954,1.0,2020,10,0.0,0.0,1.0577843867900965,0.2115568773580193
7645,9.0,2020,6,0.0,0.0,3.4824844024806434,0.6964968804961287
7645,9.0,2020,7,0.0,0.0,4.355583520347334,0.871116704069467
7645,9.0,2020,8,0.0,0.0,6.704160965018534,1.340832193003707
7645,9.0,2020,9,0.0,0.0,3.467683200127543,0.6935366400255086
7645,9.0,2020,10,0.0,0.0,0.218034175380438,0.043606835076087605
7947,8.0,2020,6,0.0,0.0,0.425822045133743,0.0851644090267486
7947,8.0,2020,7,0.0,0.0,0.6671279922213915,0.13342559844427831
7947,8.0,2020,8,0.0,0.0,1.0639537181091898,0.21279074362183797
7947,8.0,2020,9,0.0,0.0,1.1333483745811712,0.22666967491623424
7947,8.0,2020,10,0.0,0.0,0.1655544343996087,0.033110886879921746
8100,1.0,2020,6,0.0,0.0,2.088912341888634,0.4177824683777268
8100,1.0,2020,7,0.0,0.0,5.031964325145016,1.0063928650290033
8100,1.0,2020,8,0.0,0.0,4.493607337491062,0.8987214674982124
8100,1.0,2020,9,0.0,0.0,5.0551824785603845,1.011036495712077
8100,1.0,2020,10,0.0,0.0,0.6268627653135588,0.12537255306271175
8091,8.0,2020,6,0.0,0.0,0.2130843009015067,0.04261686018030134
8091,8.0,2020,7,0.0,0.0,0.11844844815710034,0.02368968963142007
8091,8.0,2020,8,0.0,0.0,0.20364329247247484,0.040728658494494974
8091,8.0,2020,9,0.0,0.0,0.1910373720461752,0.03820747440923505
8091,8.0,2020,10,0.0,0.0,0.014600488869998712,0.0029200977739997427
6775,12.0,2020,6,0.0,0.0,0.1154896333493581,0.02309792666987162
6775,12.0,2020,7,0.0,0.0,0.23337671578850303,0.04667534315770061
6775,12.0,2020,8,0.0,0.0,0.5046087492817724,0.10092174985635448
6775,12.0,2020,9,0.0,0.0,0.3908626332264299,0.07817252664528598
6775,12.0,2020,10,0.0,0.0,0.04230509226257212,0.008461018452514424
8535,1.0,2020,6,0.0,0.0,0.08192977118073894,0.016385954236147787
8535,1.0,2020,7,0.0,0.0,0.20487490919981374,0.04097498183996275
8535,1.0,2020,8,0.0,0.0,0.017353710002814736,0.0034707420005629474
8535,1.0,2020,9,0.0,0.0,0.050657633760358936,0.010131526752071789
8535,1.0,2020,10,0.0,0.0,0.004070835156820579,0.0008141670313641159
6204,13.0,2020,6,0.0,0.0,1.0303424150371947,0.20606848300743896
6204,13.0,2020,7,0.0,0.0,0.8044428605788803,0.16088857211577606
6204,13.0,2020,8,0.0,0.0,1.0167787389169618,0.20335574778339238
6204,13.0,2020,9,0.0,0.0,1.350628292238381,0.2701256584476762
9279,2.0,2020,6,0.0,0.0,0.13198499354291934,0.02639699870858387
9279,2.0,2020,7,0.0,0.0,0.001972135821315989,0.0003944271642631978
9279,2.0,2020,10,0.0,0.0,0.0004395176055016437,8.790352110032876e-05
8099,1.0,2020,6,0.0,0.0,1.0972537916033611,0.21945075832067223
8099,1.0,2020,7,0.0,0.0,4.959315981807381,0.9918631963614764
8099,1.0,2020,8,0.0,0.0,4.777645796610433,0.9555291593220867
8099,1.0,2020,9,0.0,0.0,6.9499068906635495,1.38998137813271
8099,1.0,2020,10,0.0,0.0,0.4763622340081735,0.09527244680163471
10876,5.0,2020,6,0.0,0.0,0.14892997283227685,0.029785994566455372
10876,5.0,2020,7,0.0,0.0,0.25863510136928397,0.0517270202738568
10876,5.0,2020,8,0.0,0.0,0.4675293615982824,0.09350587231965649
10876,5.0,2020,9,0.0,0.0,0.27908723907883976,0.05581744781576795
10876,5.0,2020,10,0.0,0.0,0.017031488476523332,0.0034062976953046667
7244,15.0,2020,6,0.0,0.0,0.250263294031281,0.0500526588062562
7244,15.0,2020,7,0.0,0.0,0.7290772487413621,0.14581544974827243
7244,15.0,2020,8,0.0,0.0,0.5599418172825761,0.11198836345651522
7244,15.0,2020,9,0.0,0.0,0.6235014701740066,0.12470029403480132
7244,15.0,2020,10,0.0,0.0,0.052866855069084485,0.010573371013816897
7660,1.0,2020,6,0.0,0.0,0.14569094317863068,0.029138188635726137
7660,1.0,2020,7,0.0,0.0,0.1905018683825828,0.03810037367651656
7660,1.0,2020,8,0.0,0.0,0.00033148873074038125,6.629774614807625e-05
7660,1.0,2020,9,0.0,0.0,0.02820087840855837,0.005640175681711674
7660,1.0,2020,10,0.0,0.0,0.0013776550182100227,0.00027553100364200453
8085,8.0,2020,6,0.0,0.0,0.295955222590864,0.0591910445181728
8085,8.0,2020,7,0.0,0.0,0.5282066408056026,0.10564132816112054
8085,8.0,2020,8,0.0,0.0,0.3181951248283409,0.06363902496566819
8085,8.0,2020,9,0.0,0.0,0.3754377498350947,0.07508754996701894
8085,8.0,2020,10,0.0,0.0,0.02584419090994872,0.005168838181989745
7066,11.0,2020,6,0.0,0.0,0.009609050019727351,0.0019218100039454702
7066,11.0,2020,7,0.0,0.0,0.023233987287780918,0.004646797457556184
7066,11.0,2020,8,0.0,0.0,0.06451859208480666,0.012903718416961333
7066,11.0,2020,9,0.0,0.0,0.1991390122768006,0.03982780245536012
7066,11.0,2020,10,0.0,0.0,0.0036261623763600343,0.0007252324752720069
9865,3.0,2020,6,0.0,0.0,0.12551584861485168,0.025103169722970338
9865,3.0,2020,7,0.0,0.0,0.3402380946488512,0.06804761892977024
9865,3.0,2020,8,0.0,0.0,0.1186606351645562,0.023732127032911242
9865,3.0,2020,9,0.0,0.0,0.4722618922426717,0.09445237844853434
9865,3.0,2020,10,0.0,0.0,0.07787316737130888,0.015574633474261777
4126,10.0,2020,6,0.0,0.0,0.11075517586352274,0.022151035172704548
4126,10.0,2020,7,0.0,0.0,0.08874296457994256,0.01774859291598851
4126,10.0,2020,8,0.0,0.0,0.08491641668695225,0.01698328333739045
4126,10.0,2020,9,0.0,0.0,0.1390037631352375,0.0278007526270475
4126,10.0,2020,10,0.0,0.0,0.004854671106525357,0.0009709342213050714
7810,1.0,2020,6,0.0,0.0,0.7151241050199569,0.1430248210039914
7810,1.0,2020,7,0.0,0.0,1.2262910390917123,0.24525820781834248
7810,1.0,2020,8,0.0,0.0,0.7513558970900213,0.15027117941800427
7810,1.0,2020,9,0.0,0.0,1.6878208877668346,0.33756417755336693
7810,1.0,2020,10,0.0,0.0,0.234352490735001,0.0468704981470002
7813,1.0,2020,6,0.0,0.0,0.7820070969639612,0.15640141939279226
7813,1.0,2020,7,0.0,0.0,1.506750352456558,0.30135007049131163
7813,1.0,2020,8,0.0,0.0,1.308382744102346,0.2616765488204692
7813,1.0,2020,9,0.0,0.0,1.61601372172032,0.32320274434406404
7813,1.0,2020,10,0.0,0.0,0.15583723340138894,0.03116744668027779
8688,1.0,2020,6,0.0,0.0,0.01957064559320626,0.003914129118641252
8688,1.0,2020,7,0.0,0.0,0.11485448547212306,0.02297089709442461
8688,1.0,2020,8,0.0,0.0,0.06473099225510083,0.012946198451020166
8688,1.0,2020,9,0.0,0.0,0.3782120055448362,0.07564240110896725
8688,1.0,2020,10,0.0,0.0,0.001889332816657289,0.0003778665633314578
8104,1.0,2020,6,0.0,0.0,0.01720694254749773,0.0034413885094995464
8104,1.0,2020,7,0.0,0.0,0.061631123240220874,0.012326224648044176
8104,1.0,2020,8,0.0,0.0,0.01293025375544733,0.002586050751089466
8104,1.0,2020,9,0.0,0.0,0.014649167531857781,0.0029298335063715564
8104,1.0,2020,10,0.0,0.0,0.0012667311170056472,0.00025334622340112946
7074,12.0,2020,6,0.0,0.0,0.10447377260688567,0.020894754521377137
7074,12.0,2020,7,0.0,0.0,0.3565416875515897,0.07130833751031794
7074,12.0,2020,8,0.0,0.0,0.2525182487584381,0.05050364975168762
7074,12.0,2020,9,0.0,0.0,0.49518540701113,0.099037081402226
7074,12.0,2020,10,0.0,0.0,0.09912119007153328,0.019824238014306658
8247,1.0,2020,6,0.0,0.0,0.23454404816723984,0.04690880963344797
