Latitude,Longitude,Year,Month,accidents,Index
41.865,12.485,2019,4,0,0.0
41.865,12.485,2019,5,0,0.0
41.865,12.485,2019,6,0,0.0
41.865,12.485,2019,7,0,0.0
41.865,12.485,2019,8,0,0.0
41.865,12.485,2019,9,0,0.0
41.865,12.485,2019,10,0,0.0
41.865,12.485,2019,11,0,0.0
41.865,12.485,2019,12,0,0.0
41.865,12.485,2020,1,0,0.0
41.865,12.485,2020,2,0,0.0
41.765,12.365,2019,1,0,0.0
41.765,12.365,2019,3,0,0.0
41.765,12.365,2019,7,0,0.0
41.765,12.365,2019,8,0,0.0
41.765,12.365,2019,9,0,0.0
41.765,12.365,2019,10,0,0.0
41.765,12.365,2019,11,0,0.0
41.765,12.365,2019,12,0,0.0
41.765,12.365,2020,2,0,0.0
41.935,12.565,2019,1,0,0.0
41.935,12.565,2019,2,0,0.0
41.935,12.565,2019,4,0,0.0
41.935,12.565,2019,7,0,0.0
41.935,12.565,2019,9,0,0.0
41.935,12.565,2019,11,0,0.0
41.935,12.565,2019,12,0,0.0
41.935,12.565,2020,1,0,0.0
41.935,12.565,2020,2,0,0.0
41.915,12.695,2019,1,0,0.0
41.915,12.695,2019,2,0,0.0
41.915,12.695,2019,3,0,0.0
41.915,12.695,2019,6,0,0.0
41.915,12.695,2019,10,0,0.0
41.775,12.545,2019,1,1,1.0
41.775,12.545,2019,2,0,0.0
41.775,12.545,2019,11,0,0.0
41.775,12.545,2019,12,0,0.0
41.775,12.545,2020,2,0,0.0
41.925,12.375,2019,1,0,0.0
41.925,12.375,2019,2,0,0.0
41.925,12.375,2019,3,0,0.0
41.925,12.375,2019,4,0,0.0
41.925,12.375,2019,5,0,0.0
41.925,12.375,2019,7,0,0.0
41.925,12.375,2019,8,1,1.0
41.925,12.375,2019,9,0,0.0
41.925,12.375,2019,10,0,0.0
41.925,12.375,2019,11,0,0.0
41.925,12.375,2019,12,0,0.0
41.925,12.375,2020,1,0,0.0
41.925,12.375,2020,2,0,0.0
41.805,12.495,2019,1,0,0.0
41.805,12.495,2019,4,0,0.0
41.805,12.495,2019,12,0,0.0
41.775,12.325,2019,1,0,0.0
41.775,12.325,2019,4,0,0.0
41.775,12.325,2019,6,0,0.0
41.775,12.325,2019,7,0,0.0
41.775,12.325,2019,8,0,0.0
41.775,12.325,2019,10,0,0.0
41.775,12.325,2019,12,0,0.0
41.775,12.325,2020,2,0,0.0
41.795,12.585,2019,1,0,0.0
41.795,12.585,2019,2,0,0.0
41.795,12.585,2019,3,0,0.0
41.795,12.585,2019,5,0,0.0
41.795,12.585,2019,9,0,0.0
41.795,12.585,2019,10,0,0.0
41.795,12.585,2019,11,0,0.0
41.795,12.585,2019,12,0,0.0
41.885,12.425,2019,1,0,0.0
41.885,12.425,2019,2,0,0.0
41.885,12.425,2019,4,0,0.0
41.885,12.425,2019,6,0,0.0
41.885,12.425,2019,7,0,0.0
41.885,12.425,2019,8,0,0.0
41.885,12.425,2019,9,0,0.0
41.885,12.425,2019,10,0,0.0
41.885,12.425,2019,11,0,0.0
41.885,12.425,2019,12,0,0.0
41.885,12.425,2020,1,0,0.0
41.885,12.425,2020,2,0,0.0
41.865,12.325,2019,1,0,0.0
41.865,12.325,2019,3,0,0.0
41.865,12.325,2019,4,2,2.0
41.865,12.325,2019,10,0,0.0
41.865,12.325,2020,1,0,0.0
41.925,12.385,2019,1,0,0.0
41.925,12.385,2019,2,0,0.0
41.925,12.385,2019,4,0,0.0
41.925,12.385,2019,8,0,0.0
41.925,12.385,2019,10,0,0.0
41.925,12.385,2019,12,0,0.0
41.925,12.385,2020,1,0,0.0
41.925,12.385,2020,2,0,0.0
41.865,12.705,2019,1,0,0.0
41.865,12.705,2019,2,0,0.0
41.865,12.705,2019,4,0,0.0
41.865,12.705,2019,5,0,0.0
41.865,12.705,2020,1,0,0.0
41.865,12.705,2020,2,0,0.0
41.945,12.345,2019,1,0,0.0
41.945,12.345,2019,2,0,0.0
41.945,12.345,2019,12,0,0.0
41.945,12.345,2020,1,0,0.0
41.945,12.565,2019,1,0,0.0
41.945,12.565,2019,2,0,0.0
41.945,12.565,2019,3,0,0.0
41.945,12.565,2019,4,1,1.0
41.945,12.565,2019,5,0,0.0
41.945,12.565,2019,6,0,0.0
41.945,12.565,2019,7,0,0.0
41.945,12.565,2019,8,0,0.0
41.945,12.565,2019,9,0,0.0
41.945,12.565,2019,10,0,0.0
41.945,12.565,2019,11,0,0.0
41.945,12.565,2020,1,0,0.0
41.945,12.565,2020,2,0,0.0
41.945,12.315,2019,1,0,0.0
41.945,12.315,2019,5,0,0.0
41.945,12.315,2019,6,0,0.0
41.945,12.315,2019,7,0,0.0
41.945,12.315,2019,8,0,0.0
42.015,12.505,2019,1,0,0.0
42.015,12.505,2019,4,0,0.0
42.015,12.505,2020,2,0,0.0
41.955,12.515,2019,1,0,0.0
41.955,12.515,2019,2,0,0.0
41.955,12.515,2019,3,0,0.0
41.955,12.515,2019,4,0,0.0
41.955,12.515,2019,5,0,0.0
41.955,12.515,2019,6,0,0.0
41.955,12.515,2019,7,0,0.0
41.955,12.515,2019,8,0,0.0
41.955,12.515,2019,9,0,0.0
41.955,12.515,2019,10,0,0.0
41.955,12.515,2019,11,0,0.0
41.955,12.515,2019,12,0,0.0
41.955,12.515,-1,-1,0,0.0
41.955,12.515,2020,1,0,0.0
41.955,12.515,2020,2,0,0.0
41.985,12.505,2019,1,0,0.0
41.985,12.505,2019,4,0,0.0
41.985,12.505,2019,6,0,0.0
41.985,12.505,2019,7,0,0.0
41.985,12.505,2020,1,0,0.0
41.985,12.505,2020,2,0,0.0
41.955,12.475,2019,1,0,0.0
41.955,12.475,2019,2,0,0.0
41.955,12.475,2019,4,0,0.0
41.955,12.475,2019,5,0,0.0
41.955,12.475,2019,6,0,0.0
41.955,12.475,2019,7,0,0.0
41.955,12.475,2019,8,0,0.0
41.955,12.475,2019,9,0,0.0
41.955,12.475,2019,10,0,0.0
41.955,12.475,2019,11,0,0.0
41.955,12.475,2019,12,0,0.0
41.955,12.475,2020,1,0,0.0
41.845,12.335,2019,1,0,0.0
41.845,12.335,2019,2,0,0.0
41.845,12.335,2019,4,0,0.0
41.845,12.335,2019,9,0,0.0
41.845,12.335,2019,10,0,0.0
41.845,12.335,2020,2,0,0.0
41.715,12.575,2019,1,0,0.0
41.715,12.575,2019,4,0,0.0
41.715,12.575,2019,5,0,0.0
41.715,12.575,2019,7,0,0.0
41.715,12.575,2019,11,0,0.0
41.715,12.575,2019,12,0,0.0
42.025,12.315,2019,1,0,0.0
42.025,12.315,2019,11,0,0.0
41.885,12.665,2019,1,0,0.0
41.885,12.665,2019,2,0,0.0
41.885,12.665,2019,3,0,0.0
41.885,12.665,2019,5,0,0.0
41.885,12.665,2019,6,0,0.0
41.885,12.665,2019,9,0,0.0
41.885,12.665,2019,10,0,0.0
41.885,12.665,2019,11,0,0.0
41.885,12.665,2020,1,0,0.0
41.885,12.665,2020,2,0,0.0
41.855,12.635,2019,1,0,0.0
41.855,12.635,2019,2,0,0.0
41.855,12.635,2019,8,0,0.0
41.855,12.635,2019,10,0,0.0
41.855,12.635,2019,11,0,0.0
41.755,12.305,2019,1,0,0.0
41.755,12.305,2019,3,0,0.0
41.755,12.305,-1,-1,0,0.0
41.755,12.305,2019,5,0,0.0
41.755,12.305,2019,6,0,0.0
41.755,12.305,2019,7,0,0.0
41.755,12.305,2019,8,0,0.0
41.755,12.305,2019,9,0,0.0
41.755,12.305,2019,11,0,0.0
41.755,12.305,2019,12,0,0.0
42.005,12.385,2019,1,0,0.0
42.005,12.385,2019,3,0,0.0
42.005,12.385,2019,4,0,0.0
42.005,12.385,2019,8,0,0.0
42.005,12.385,2019,9,0,0.0
42.005,12.385,2019,11,0,0.0
42.005,12.385,2019,12,0,0.0
42.005,12.385,2020,2,0,0.0
41.945,12.605,2019,1,0,0.0
41.945,12.605,2019,2,0,0.0
41.945,12.605,2019,3,0,0.0
41.945,12.605,2019,4,0,0.0
41.945,12.605,2019,5,0,0.0
41.945,12.605,2019,6,0,0.0
41.945,12.605,2019,7,0,0.0
41.945,12.605,2019,9,0,0.0
41.945,12.605,2019,10,0,0.0
41.945,12.605,2019,11,0,0.0
41.945,12.605,2019,12,0,0.0
41.945,12.605,2020,1,0,0.0
41.945,12.605,2020,2,0,0.0
41.935,12.655,2019,1,0,0.0
41.935,12.655,2019,2,0,0.0
41.935,12.655,2019,3,0,0.0
41.935,12.655,2019,5,0,0.0
41.935,12.655,2019,9,0,0.0
41.935,12.655,2019,11,0,0.0
41.935,12.655,2019,12,0,0.0
41.935,12.655,2020,2,0,0.0
41.975,12.525,2019,1,0,0.0
41.975,12.525,2019,6,0,0.0
41.975,12.525,2019,7,0,0.0
41.975,12.525,2019,9,0,0.0
41.975,12.525,2019,10,0,0.0
41.975,12.525,2020,1,0,0.0
41.975,12.525,2020,2,0,0.0
41.765,12.315,2019,1,0,0.0
41.765,12.315,2019,2,0,0.0
41.765,12.315,2019,3,0,0.0
41.765,12.315,2019,4,0,0.0
41.765,12.315,2019,5,0,0.0
41.765,12.315,2019,6,0,0.0
41.765,12.315,2019,7,0,0.0
41.765,12.315,2019,8,0,0.0
41.765,12.315,-1,-1,0,0.0
41.765,12.315,2019,9,0,0.0
41.765,12.315,2019,10,0,0.0
41.765,12.315,2019,11,0,0.0
41.765,12.315,2019,12,0,0.0
41.765,12.315,2020,1,0,0.0
41.765,12.315,2020,2,0,0.0
41.895,12.625,2019,1,0,0.0
41.895,12.625,2019,2,0,0.0
41.895,12.625,2019,3,0,0.0
41.895,12.625,2019,4,0,0.0
41.895,12.625,2019,5,0,0.0
41.895,12.625,2019,6,0,0.0
41.895,12.625,2019,9,0,0.0
41.895,12.625,2019,10,0,0.0
41.895,12.625,2019,11,3,3.0
41.895,12.625,2019,12,0,0.0
41.895,12.625,2020,1,2,2.0
41.895,12.625,2020,2,0,0.0
41.715,12.355,2019,1,0,0.0
41.715,12.355,2019,5,0,0.0
41.715,12.355,2019,6,0,0.0
41.715,12.355,2019,8,0,0.0
41.715,12.355,2019,9,0,0.0
41.715,12.355,2020,1,0,0.0
41.915,12.565,2019,1,0,0.0
41.915,12.565,2019,2,1,1.0
41.915,12.565,2019,3,0,0.0
41.915,12.565,2019,4,0,0.0
41.915,12.565,2019,5,0,0.0
41.915,12.565,2019,6,0,0.0
41.915,12.565,2019,7,0,0.0
41.915,12.565,2019,8,0,0.0
41.915,12.565,2019,9,0,0.0
41.915,12.565,2019,10,0,0.0
41.915,12.565,2019,11,0,0.0
41.915,12.565,2019,12,0,0.0
41.915,12.565,2020,1,0,0.0
41.915,12.565,2020,2,0,0.0
42.085,12.335,2019,1,0,0.0
42.085,12.335,2019,3,0,0.0
42.085,12.335,2019,4,0,0.0
42.085,12.335,2019,7,0,0.0
41.815,12.545,2019,1,0,0.0
41.815,12.545,2019,3,0,0.0
41.815,12.545,2019,5,0,0.0
41.815,12.545,2019,9,0,0.0
41.815,12.545,2020,2,0,0.0
41.765,12.525,2019,1,0,0.0
41.765,12.525,2019,2,0,0.0
41.765,12.525,2019,6,0,0.0
41.955,12.395,2019,1,0,0.0
41.955,12.395,2019,3,0,0.0
41.955,12.395,2019,4,0,0.0
41.955,12.395,2019,5,0,0.0
41.955,12.395,2019,6,0,0.0
41.955,12.395,2019,7,0,0.0
41.955,12.395,2019,8,0,0.0
41.955,12.395,2019,9,0,0.0
41.955,12.395,2019,10,0,0.0
41.955,12.395,2019,11,0,0.0
41.955,12.395,2019,12,0,0.0
41.955,12.395,2020,1,5,5.0
41.955,12.395,2020,2,0,0.0
41.955,12.415,2019,1,0,0.0
41.955,12.415,2019,2,0,0.0
41.955,12.415,2019,4,0,0.0
41.955,12.415,2019,5,0,0.0
41.955,12.415,2019,6,0,0.0
41.955,12.415,2019,7,0,0.0
41.955,12.415,2019,10,0,0.0
41.955,12.415,2019,11,0,0.0
41.955,12.415,2020,1,0,0.0
41.955,12.415,2020,2,0,0.0
41.785,12.335,2019,1,0,0.0
41.785,12.335,2019,2,0,0.0
41.785,12.335,2019,3,0,0.0
41.785,12.335,2019,4,0,0.0
41.785,12.335,2019,5,0,0.0
41.785,12.335,2019,6,0,0.0
41.785,12.335,2019,7,0,0.0
41.785,12.335,2019,8,0,0.0
41.785,12.335,2019,9,0,0.0
41.785,12.335,2019,10,0,0.0
41.785,12.335,2019,11,0,0.0
41.785,12.335,2019,12,0,0.0
41.785,12.335,2020,1,0,0.0
41.785,12.335,2020,2,0,0.0
41.785,12.335,-1,-1,0,0.0
41.785,12.555,2019,1,0,0.0
41.785,12.555,2019,4,0,0.0
41.785,12.555,2019,12,0,0.0
41.785,12.555,2020,1,0,0.0
41.925,12.665,2019,1,0,0.0
41.925,12.665,2019,3,0,0.0
41.925,12.665,2019,6,2,2.0
41.925,12.665,2019,10,0,0.0
41.925,12.665,2019,11,0,0.0
41.755,12.465,2019,1,0,0.0
41.785,12.425,2019,1,0,0.0
41.785,12.425,2019,2,0,0.0
41.785,12.425,2019,3,0,0.0
41.785,12.425,2019,4,0,0.0
41.785,12.425,2019,5,0,0.0
41.785,12.425,2019,6,0,0.0
41.785,12.425,2019,7,0,0.0
41.785,12.425,2019,9,0,0.0
41.785,12.425,2019,11,1,1.0
41.785,12.425,2019,12,0,0.0
41.785,12.425,2020,2,0,0.0
41.865,12.385,2019,1,0,0.0
41.865,12.385,2019,2,0,0.0
41.865,12.385,2019,3,0,0.0
41.865,12.385,2019,6,0,0.0
41.865,12.385,2019,7,0,0.0
41.865,12.385,2019,9,0,0.0
41.865,12.385,2019,12,0,0.0
41.865,12.385,2020,2,1,1.0
41.875,12.385,2019,1,0,0.0
41.875,12.385,2019,9,0,0.0
41.875,12.385,2019,12,0,0.0
41.875,12.385,2020,1,0,0.0
41.885,12.615,2019,1,0,0.0
41.885,12.615,2019,2,0,0.0
41.885,12.615,2019,3,0,0.0
41.885,12.615,2019,4,0,0.0
41.885,12.615,2019,5,0,0.0
41.885,12.615,2019,6,0,0.0
41.885,12.615,2019,8,0,0.0
41.885,12.615,2019,9,0,0.0
41.885,12.615,2019,10,0,0.0
41.885,12.615,2019,12,0,0.0
41.885,12.615,2020,1,0,0.0
41.885,12.615,2020,2,0,0.0
41.715,12.315,2019,1,0,0.0
41.715,12.315,2019,2,0,0.0
41.715,12.315,2019,3,0,0.0
41.715,12.315,2019,4,0,0.0
41.715,12.315,2019,5,0,0.0
41.715,12.315,2019,6,0,0.0
41.715,12.315,2019,7,0,0.0
41.715,12.315,2019,8,0,0.0
41.715,12.315,2019,9,0,0.0
41.715,12.315,2019,10,0,0.0
41.715,12.315,2019,11,0,0.0
41.715,12.315,2019,12,0,0.0
41.955,12.545,2019,1,0,0.0
41.955,12.545,2019,2,0,0.0
41.955,12.545,2019,3,0,0.0
41.955,12.545,2019,4,0,0.0
41.955,12.545,2019,5,0,0.0
41.955,12.545,2019,6,0,0.0
41.955,12.545,2019,7,0,0.0
41.955,12.545,2019,8,0,0.0
41.955,12.545,2019,9,0,0.0
41.955,12.545,2019,10,0,0.0
41.955,12.545,2019,11,0,0.0
41.955,12.545,2019,12,0,0.0
41.955,12.545,2020,1,0,0.0
41.955,12.545,2020,2,0,0.0
41.885,12.335,2019,2,0,0.0
41.885,12.335,2019,3,0,0.0
41.885,12.335,2019,7,0,0.0
41.885,12.335,2019,11,0,0.0
41.905,12.765,2019,2,0,0.0
41.905,12.765,2019,5,0,0.0
41.905,12.765,2019,9,0,0.0
41.815,12.365,2019,2,4,4.0
41.815,12.365,2019,3,0,0.0
41.815,12.365,2019,11,0,0.0
41.815,12.365,2020,1,0,0.0
41.845,12.455,2019,2,0,0.0
41.845,12.455,2019,3,0,0.0
41.845,12.455,2019,4,0,0.0
41.845,12.455,2019,5,0,0.0
41.845,12.455,-1,-1,0,0.0
41.845,12.455,2019,6,0,0.0
41.845,12.455,2019,7,0,0.0
41.845,12.455,2019,8,0,0.0
41.845,12.455,2019,9,0,0.0
41.845,12.455,2019,10,0,0.0
41.845,12.455,2019,11,1,1.0
41.845,12.455,2019,12,0,0.0
41.845,12.455,2020,1,0,0.0
41.845,12.455,2020,2,0,0.0
41.855,12.715,2019,2,0,0.0
41.855,12.715,2019,5,0,0.0
41.855,12.715,2020,1,0,0.0
41.835,12.635,2019,2,0,0.0
41.835,12.635,2019,3,0,0.0
41.835,12.635,2019,4,0,0.0
41.835,12.635,2019,5,0,0.0
41.835,12.635,2019,7,0,0.0
41.835,12.635,2019,9,0,0.0
41.835,12.635,2019,11,1,1.0
41.835,12.635,2019,12,0,0.0
41.835,12.635,2020,2,0,0.0
41.965,12.605,2019,2,0,0.0
41.965,12.605,2019,5,0,0.0
41.965,12.605,2019,7,0,0.0
41.965,12.605,2019,10,0,0.0
41.965,12.605,2019,11,0,0.0
41.795,12.595,2019,2,0,0.0
41.795,12.595,2019,9,0,0.0
41.795,12.595,2019,11,0,0.0
41.785,12.405,2019,2,0,0.0
41.785,12.405,2019,3,0,0.0
41.785,12.405,2019,8,0,0.0
41.785,12.405,2019,9,0,0.0
41.785,12.405,2019,11,0,0.0
41.805,12.595,2019,2,1,1.0
41.815,12.585,2019,2,1,1.0
41.815,12.585,2019,3,0,0.0
41.815,12.585,2019,5,0,0.0
41.815,12.585,2019,9,0,0.0
41.815,12.585,2019,10,0,0.0
41.815,12.585,2019,12,0,0.0
41.815,12.585,2020,1,0,0.0
41.815,12.585,2020,2,0,0.0
42.045,12.485,2019,2,0,0.0
42.045,12.485,2019,3,0,0.0
42.045,12.485,2019,4,0,0.0
42.045,12.485,2019,5,0,0.0
42.045,12.485,2019,11,0,0.0
41.825,12.635,2019,2,0,0.0
41.825,12.635,2019,3,0,0.0
41.825,12.635,2019,12,0,0.0
41.935,12.365,2019,2,0,0.0
41.935,12.365,2019,3,0,0.0
41.935,12.365,2019,5,0,0.0
41.935,12.365,2019,6,0,0.0
41.935,12.365,2019,12,0,0.0
42.045,12.515,2019,2,0,0.0
42.045,12.515,2019,4,0,0.0
42.045,12.515,2019,12,0,0.0
41.795,12.395,2019,2,9,9.0
41.795,12.395,2019,6,0,0.0
41.795,12.395,2019,8,0,0.0
41.795,12.395,2019,9,0,0.0
41.795,12.395,2019,11,0,0.0
41.795,12.395,-1,-1,0,0.0
41.725,12.305,2019,2,0,0.0
41.725,12.305,2019,3,0,0.0
41.725,12.305,2019,4,0,0.0
41.725,12.305,2019,6,0,0.0
41.725,12.305,2019,7,0,0.0
41.725,12.305,2019,9,0,0.0
41.725,12.305,2019,10,0,0.0
41.725,12.305,2019,11,0,0.0
41.725,12.305,2019,12,0,0.0
41.725,12.305,2020,2,0,0.0
41.825,12.595,2019,2,0,0.0
41.825,12.595,2019,4,0,0.0
41.825,12.595,2019,5,0,0.0
41.825,12.595,2019,6,0,0.0
42.065,12.295,2019,2,0,0.0
42.065,12.295,2019,9,0,0.0
42.065,12.295,2020,1,0,0.0
42.065,12.295,2020,2,0,0.0
41.885,12.365,2019,2,0,0.0
41.885,12.365,2019,4,0,0.0
41.885,12.365,2019,6,0,0.0
41.885,12.365,2019,7,0,0.0
41.885,12.365,2019,8,0,0.0
41.885,12.365,2019,9,0,0.0
41.885,12.365,2019,10,0,0.0
41.885,12.365,2019,11,0,0.0
41.885,12.365,2019,12,0,0.0
41.885,12.365,2020,1,0,0.0
41.875,12.395,2019,2,0,0.0
41.875,12.395,2019,3,0,0.0
41.875,12.395,2019,7,0,0.0
41.875,12.395,2020,1,0,0.0
41.875,12.395,2020,2,0,0.0
41.925,12.405,2019,2,0,0.0
41.925,12.405,2019,3,0,0.0
41.925,12.405,2019,4,0,0.0
41.925,12.405,2019,5,0,0.0
41.925,12.405,2019,6,0,0.0
41.925,12.405,2019,7,0,0.0
41.925,12.405,2019,9,0,0.0
41.925,12.405,2019,10,0,0.0
41.925,12.405,2019,11,0,0.0
41.925,12.405,2019,12,0,0.0
41.925,12.405,2020,1,0,0.0
41.925,12.405,2020,2,0,0.0
41.925,12.555,2019,2,0,0.0
41.835,12.375,2019,2,0,0.0
41.945,12.635,2019,2,0,0.0
41.945,12.635,2019,3,0,0.0
41.945,12.635,2019,4,0,0.0
41.945,12.635,2019,5,0,0.0
41.945,12.635,2019,6,0,0.0
41.945,12.635,2019,8,0,0.0
41.945,12.635,2019,9,0,0.0
41.945,12.635,2019,10,0,0.0
41.945,12.635,2019,12,1,1.0
41.945,12.635,2020,1,0,0.0
41.945,12.635,2020,2,0,0.0
41.955,12.635,2019,2,0,0.0
41.925,12.625,2019,2,0,0.0
41.925,12.625,2019,4,0,0.0
41.925,12.625,2019,6,0,0.0
41.925,12.625,2019,9,0,0.0
41.925,12.625,2019,10,0,0.0
41.925,12.625,2019,12,0,0.0
41.925,12.625,2020,2,0,0.0
41.935,12.645,2019,2,0,0.0
41.935,12.645,2019,4,0,0.0
41.935,12.645,2019,5,0,0.0
41.935,12.645,2019,6,0,0.0
41.935,12.645,2019,8,0,0.0
41.935,12.645,2019,9,0,0.0
41.935,12.645,2019,10,0,0.0
41.935,12.645,2019,11,0,0.0
41.935,12.645,2019,12,0,0.0
41.935,12.645,2020,1,0,0.0
41.935,12.645,2020,2,0,0.0
41.825,12.495,2019,2,0,0.0
41.825,12.495,2019,3,0,0.0
41.825,12.495,2019,4,0,0.0
41.825,12.495,2019,5,0,0.0
41.825,12.495,2019,6,0,0.0
41.825,12.495,2019,7,0,0.0
41.825,12.495,2019,10,0,0.0
41.825,12.495,2019,11,0,0.0
41.825,12.495,2019,12,0,0.0
41.825,12.495,2020,2,0,0.0
41.825,12.645,2019,2,0,0.0
41.825,12.645,2019,3,0,0.0
41.825,12.645,2019,5,0,0.0
41.825,12.645,2019,11,0,0.0
41.825,12.645,2020,2,0,0.0
41.745,12.335,2019,2,0,0.0
41.745,12.335,2019,11,0,0.0
42.025,12.345,2019,2,0,0.0
42.025,12.345,2019,8,0,0.0
42.025,12.345,2019,11,0,0.0
42.025,12.345,2020,2,0,0.0
41.855,12.655,2019,2,0,0.0
41.855,12.655,2019,3,0,0.0
41.855,12.655,2019,4,0,0.0
41.855,12.655,2019,5,0,0.0
41.855,12.655,2019,6,0,0.0
41.855,12.655,2019,9,0,0.0
41.855,12.655,2019,10,0,0.0
41.855,12.655,2019,11,0,0.0
41.855,12.655,2019,12,0,0.0
41.855,12.655,2020,2,0,0.0
41.945,12.355,2019,2,0,0.0
41.945,12.355,2019,6,0,0.0
41.975,12.485,2019,2,0,0.0
41.975,12.485,2019,5,0,0.0
41.975,12.485,2019,6,0,0.0
41.975,12.485,2019,8,0,0.0
41.975,12.485,2019,9,0,0.0
41.975,12.485,2019,10,0,0.0
41.975,12.485,2019,11,0,0.0
41.935,12.355,2019,2,0,0.0
41.935,12.355,2019,5,0,0.0
41.935,12.355,2020,1,0,0.0
41.845,12.585,2019,2,0,0.0
41.845,12.585,2019,3,0,0.0
41.845,12.585,2019,4,0,0.0
41.845,12.585,2019,5,0,0.0
41.845,12.585,2019,6,0,0.0
41.845,12.585,2019,7,0,0.0
41.845,12.585,2019,8,0,0.0
41.845,12.585,2019,9,0,0.0
41.845,12.585,2019,10,0,0.0
41.845,12.585,2019,11,0,0.0
41.845,12.585,2019,12,0,0.0
41.845,12.585,2020,1,0,0.0
41.845,12.585,2020,2,0,0.0
42.065,12.325,2019,2,0,0.0
42.065,12.325,2019,3,0,0.0
42.065,12.325,2019,6,0,0.0
42.065,12.325,2019,7,0,0.0
42.065,12.325,2019,11,0,0.0
41.895,12.705,2019,2,0,0.0
41.895,12.705,2019,6,0,0.0
41.895,12.705,2019,7,0,0.0
41.895,12.705,2020,1,0,0.0
42.045,12.555,2019,2,0,0.0
42.045,12.555,2019,10,0,0.0
41.905,12.375,2019,2,0,0.0
41.905,12.375,2019,6,0,0.0
41.905,12.375,2019,8,0,0.0
41.905,12.375,2019,11,0,0.0
41.905,12.375,2020,1,0,0.0
41.905,12.375,2020,2,0,0.0
41.955,12.355,2019,2,0,0.0
42.025,12.435,2019,2,0,0.0
42.025,12.435,2019,6,0,0.0
41.915,12.785,2019,2,0,0.0
41.675,12.385,2019,2,0,0.0
41.915,12.635,2019,2,0,0.0
41.915,12.635,2019,6,0,0.0
41.915,12.635,2019,11,0,0.0
41.915,12.635,2019,12,0,0.0
41.795,12.415,2019,2,0,0.0
41.795,12.415,2019,4,0,0.0
41.795,12.415,2019,6,0,0.0
41.795,12.415,2019,11,0,0.0
41.795,12.415,2019,12,0,0.0
41.895,12.375,2019,2,0,0.0
41.895,12.375,2019,6,0,0.0
41.895,12.375,2019,9,0,0.0
41.895,12.375,2019,12,0,0.0
41.955,12.585,2019,2,0,0.0
41.955,12.585,2019,4,0,0.0
41.955,12.585,2019,5,0,0.0
41.955,12.585,2019,6,0,0.0
41.955,12.585,2019,7,0,0.0
41.955,12.585,2019,8,0,0.0
41.955,12.585,2019,10,0,0.0
41.955,12.585,2019,11,0,0.0
41.955,12.585,2019,12,0,0.0
41.955,12.585,2020,2,0,0.0
41.715,12.425,2019,2,0,0.0
41.885,12.375,2019,2,0,0.0
41.885,12.375,2019,4,3,3.0
41.885,12.375,2019,5,0,0.0
41.885,12.375,2019,6,0,0.0
41.885,12.375,2019,9,0,0.0
41.885,12.375,2019,10,0,0.0
41.885,12.375,2019,11,0,0.0
41.765,12.515,2019,2,0,0.0
41.815,12.415,2019,2,0,0.0
41.775,12.535,2019,2,0,0.0
41.775,12.535,2019,5,0,0.0
41.775,12.535,2019,10,0,0.0
41.775,12.535,2019,12,0,0.0
41.775,12.535,2020,1,0,0.0
42.055,12.575,2019,2,1,1.0
42.055,12.575,2019,3,0,0.0
42.055,12.575,2019,4,0,0.0
42.055,12.575,2019,5,0,0.0
42.055,12.575,2019,6,0,0.0
42.055,12.575,2019,9,0,0.0
41.955,12.505,2019,2,0,0.0
41.955,12.505,2019,6,0,0.0
41.955,12.505,2019,7,0,0.0
41.955,12.505,2019,12,0,0.0
41.955,12.505,2020,1,0,0.0
41.765,12.435,2019,2,0,0.0
41.765,12.435,2019,6,0,0.0
41.765,12.435,2019,8,0,0.0
41.765,12.435,2019,11,1,1.0
41.765,12.435,2019,12,0,0.0
41.885,12.415,2019,2,0,0.0
41.885,12.415,2019,3,0,0.0
41.885,12.415,2019,5,0,0.0
41.885,12.415,2019,7,0,0.0
41.885,12.415,2019,8,0,0.0
41.885,12.415,2019,9,0,0.0
41.885,12.415,2019,10,0,0.0
41.885,12.415,2019,11,0,0.0
41.885,12.415,2019,12,0,0.0
41.835,12.625,2019,2,0,0.0
41.835,12.625,2019,5,0,0.0
41.835,12.625,2019,6,0,0.0
41.835,12.625,2019,9,0,0.0
41.835,12.625,2019,10,0,0.0
41.835,12.625,2019,11,0,0.0
41.835,12.625,2020,1,0,0.0
41.835,12.625,2020,2,0,0.0
41.835,12.545,2019,2,0,0.0
41.835,12.545,2019,4,0,0.0
41.835,12.545,2019,5,0,0.0
41.835,12.545,2019,6,0,0.0
41.835,12.545,2019,7,0,0.0
41.835,12.545,2019,8,0,0.0
41.835,12.545,2019,9,0,0.0
41.835,12.545,2019,10,0,0.0
41.835,12.545,2019,11,0,0.0
41.835,12.545,2019,12,0,0.0
41.835,12.545,2020,1,0,0.0
41.855,12.525,2019,2,0,0.0
41.855,12.525,2019,6,0,0.0
41.855,12.525,2019,9,0,0.0
41.855,12.525,2019,11,0,0.0
41.885,12.675,2019,2,0,0.0
41.885,12.675,2019,3,0,0.0
41.885,12.675,2019,6,0,0.0
41.885,12.675,2019,10,0,0.0
41.885,12.675,2019,12,0,0.0
41.745,12.995,2019,2,0,0.0
41.945,12.625,2019,2,0,0.0
41.945,12.625,2019,4,0,0.0
41.945,12.625,2019,6,0,0.0
41.945,12.625,2019,9,0,0.0
