block_ID,administrative_subdivision,Year,Month,accidents
8235,8.0,2019,5,0.0
8235,8.0,2019,6,0.0
8235,8.0,2019,7,0.0
8235,8.0,2019,9,0.0
8235,8.0,2019,11,0.0
8235,8.0,2019,12,0.0
8235,8.0,2020,1,0.0
8235,8.0,2020,2,0.0
14085,6.0,2019,1,0.0
14085,6.0,2019,2,0.0
14085,6.0,2020,1,0.0
12613,6.0,2019,1,0.0
12613,6.0,2019,2,0.0
12613,6.0,2019,3,0.0
12613,6.0,2019,4,0.0
12613,6.0,2019,5,0.0
12613,6.0,2019,6,0.0
12613,6.0,2019,8,0.0
12613,6.0,2019,9,3.0
12613,6.0,2019,10,0.0
12613,6.0,2019,11,0.0
12613,6.0,2019,12,0.0
12613,6.0,2020,1,0.0
12613,6.0,2020,2,0.0
11158,6.0,2019,1,0.0
11158,6.0,2020,1,0.0
12907,6.0,2019,1,0.0
12907,6.0,2019,2,0.0
12907,6.0,2019,8,0.0
12907,6.0,2019,11,0.0
2220,10.0,2019,1,0.0
2220,10.0,2019,3,0.0
2220,10.0,2019,7,0.0
2220,10.0,2019,9,0.0
2220,10.0,2019,11,0.0
4776,15.0,2019,1,0.0
4776,15.0,2019,3,0.0
4776,15.0,2019,9,0.0
4776,15.0,2019,12,0.0
9112,8.0,2019,1,0.0
9112,8.0,2019,5,0.0
9112,8.0,2019,9,0.0
9112,8.0,2019,12,1.0
11913,4.0,2019,1,0.0
11913,4.0,2019,2,0.0
11913,4.0,2019,3,0.0
11913,4.0,2019,4,0.0
11913,4.0,2019,5,0.0
11913,4.0,2019,6,0.0
11913,4.0,2019,7,0.0
11913,4.0,2019,9,0.0
11913,4.0,2019,10,0.0
11913,4.0,2019,11,0.0
11913,4.0,2019,12,0.0
11913,4.0,2020,1,0.0
11913,4.0,2020,2,0.0
13662,4.0,2019,1,0.0
13662,4.0,2019,2,0.0
13662,4.0,2019,3,0.0
13662,4.0,2019,9,0.0
13662,4.0,2019,11,0.0
10870,5.0,2019,1,0.0
10870,5.0,2019,2,0.0
10870,5.0,2019,4,0.0
10870,5.0,2019,5,0.0
10870,5.0,2019,6,0.0
10870,5.0,2019,7,0.0
10870,5.0,2019,8,0.0
10870,5.0,2019,10,0.0
10870,5.0,2019,11,0.0
10870,5.0,2019,12,0.0
10870,5.0,2020,1,0.0
10870,5.0,2020,2,0.0
9293,3.0,2019,1,0.0
9293,3.0,2019,3,0.0
9293,3.0,2019,6,0.0
9293,3.0,2019,7,0.0
9293,3.0,2020,1,0.0
9293,3.0,2020,2,0.0
6213,14.0,2019,1,0.0
6213,14.0,2019,2,0.0
6213,14.0,2019,3,0.0
6213,14.0,2019,4,0.0
6213,14.0,2019,5,0.0
6213,14.0,2019,6,0.0
6213,14.0,2019,7,0.0
6213,14.0,2019,8,0.0
6213,14.0,2019,9,0.0
6213,14.0,2019,10,0.0
6213,14.0,2019,11,0.0
6213,14.0,2020,1,0.0
6213,14.0,2020,2,0.0
10435,5.0,2019,1,0.0
10435,5.0,2019,2,1.0
10435,5.0,2019,7,0.0
10435,5.0,2019,10,0.0
10435,5.0,2019,11,0.0
10435,5.0,2020,1,0.0
6349,13.0,2019,1,0.0
6349,13.0,2019,3,0.0
6349,13.0,2019,4,0.0
6349,13.0,2019,5,0.0
6349,13.0,2019,6,0.0
6349,13.0,2019,7,0.0
6349,13.0,2019,8,0.0
6349,13.0,2019,9,0.0
6349,13.0,2019,10,0.0
6349,13.0,2019,11,0.0
6349,13.0,-1,-1,0.0
6349,13.0,2019,12,0.0
6349,13.0,2020,1,0.0
6349,13.0,2020,2,0.0
3973,10.0,2019,1,0.0
3973,10.0,2019,6,0.0
10007,4.0,2019,1,0.0
10007,4.0,2020,1,0.0
6059,13.0,2019,1,0.0
6059,13.0,2019,2,0.0
6059,13.0,2019,3,0.0
6059,13.0,2019,5,0.0
6059,13.0,2019,6,0.0
6059,13.0,2019,7,0.0
6059,13.0,2019,8,0.0
6059,13.0,2019,9,0.0
6059,13.0,2019,10,0.0
6059,13.0,2019,11,0.0
6059,13.0,2019,12,0.0
6059,13.0,2020,2,0.0
8248,1.0,2019,1,0.0
8248,1.0,2019,2,0.0
8248,1.0,2019,4,0.0
8248,1.0,2019,5,0.0
8248,1.0,2019,8,0.0
8248,1.0,2019,9,0.0
8248,1.0,2019,10,0.0
8248,1.0,2019,12,0.0
8248,1.0,2020,2,0.0
10306,3.0,2019,1,0.0
10306,3.0,2019,2,0.0
10306,3.0,2019,3,0.0
10306,3.0,2019,4,0.0
10306,3.0,2019,5,0.0
10306,3.0,2019,6,0.0
10306,3.0,2019,7,0.0
10306,3.0,2019,9,0.0
10306,3.0,2019,10,0.0
10306,3.0,2019,11,0.0
10306,3.0,2019,12,0.0
10306,3.0,2020,1,0.0
10306,3.0,2020,2,0.0
2513,10.0,2019,1,0.0
2513,10.0,2020,1,0.0
11164,5.0,2019,1,0.0
11164,5.0,2019,3,0.0
11164,5.0,2019,5,0.0
11164,5.0,2019,10,0.0
11164,5.0,2019,11,0.0
11164,5.0,2020,2,0.0
9003,3.0,2019,1,0.0
9003,3.0,2019,2,0.0
9003,3.0,2019,7,0.0
9003,3.0,2019,8,0.0
9003,3.0,2019,11,0.0
9003,3.0,2020,1,1.0
9003,3.0,2020,2,0.0
4740,13.0,2019,1,0.0
4740,13.0,2019,4,0.0
4740,13.0,2019,5,0.0
4740,13.0,2019,10,0.0
4635,15.0,2019,1,0.0
4635,15.0,2019,2,0.0
4635,15.0,2019,6,0.0
4635,15.0,2019,7,0.0
4635,15.0,2019,9,0.0
4635,15.0,2019,11,0.0
4635,15.0,2019,12,0.0
7361,11.0,2019,1,0.0
7361,11.0,2019,2,0.0
7361,11.0,2019,3,0.0
7361,11.0,2019,5,0.0
7361,11.0,2019,9,0.0
7361,11.0,2019,10,2.0
7361,11.0,2019,11,0.0
7361,11.0,2019,12,0.0
7361,11.0,2020,1,2.0
7361,11.0,2020,2,0.0
14221,6.0,2019,1,0.0
14221,6.0,2019,2,0.0
12918,6.0,2019,1,0.0
12918,6.0,2019,2,0.0
12918,6.0,2019,3,0.0
12918,6.0,2019,4,0.0
12918,6.0,2019,6,0.0
12918,6.0,2019,9,0.0
12918,6.0,2019,10,0.0
12918,6.0,2019,12,0.0
12918,6.0,2020,1,0.0
12918,6.0,2020,2,0.0
12919,6.0,2019,1,0.0
12919,6.0,2019,6,0.0
12919,6.0,2020,1,0.0
12919,6.0,2020,2,0.0
14516,6.0,2019,1,0.0
14516,6.0,2019,3,0.0
14516,6.0,2019,6,0.0
14516,6.0,2019,8,0.0
14516,6.0,2019,10,0.0
14516,6.0,2019,12,0.0
14516,6.0,2020,2,0.0
13508,6.0,2019,1,0.0
13508,6.0,2019,5,0.0
13508,6.0,2019,11,0.0
13502,6.0,2019,1,0.0
13502,6.0,2019,2,0.0
13502,6.0,2019,9,0.0
13502,6.0,2019,11,0.0
13502,6.0,2019,12,0.0
8973,7.0,2019,1,0.0
8973,7.0,2019,2,0.0
8973,7.0,2019,3,0.0
8973,7.0,2019,4,0.0
8973,7.0,2019,5,0.0
8973,7.0,2019,6,0.0
8973,7.0,2019,7,0.0
8973,7.0,2019,8,0.0
8973,7.0,2019,9,0.0
8973,7.0,2019,10,0.0
8973,7.0,2019,11,3.0
8973,7.0,2019,12,0.0
8973,7.0,2020,1,0.0
8973,7.0,2020,2,0.0
6359,14.0,2019,1,0.0
6359,14.0,2019,2,0.0
6359,14.0,2019,5,0.0
6359,14.0,2019,8,0.0
6359,14.0,2019,12,0.0
6359,14.0,2020,2,0.0
11177,4.0,2019,1,0.0
11177,4.0,2019,4,0.0
11177,4.0,2019,7,0.0
11177,4.0,2019,8,0.0
11177,4.0,2019,10,0.0
11177,4.0,2019,12,0.0
5917,14.0,2019,1,0.0
5917,14.0,2019,2,0.0
5917,14.0,2019,3,0.0
5917,14.0,2019,4,0.0
5917,14.0,2019,5,0.0
5917,14.0,2019,6,0.0
5917,14.0,-1,-1,0.0
5917,14.0,2019,7,0.0
5917,14.0,2019,9,0.0
5917,14.0,2019,10,0.0
5917,14.0,2019,11,0.0
5917,14.0,2019,12,0.0
5917,14.0,2020,1,0.0
5917,14.0,2020,2,0.0
7388,15.0,2019,1,0.0
7388,15.0,2019,10,0.0
7388,15.0,2019,12,0.0
7388,15.0,2020,2,0.0
3668,10.0,2019,1,0.0
3668,10.0,2019,8,0.0
3668,10.0,2019,9,0.0
3668,10.0,2020,1,0.0
10882,4.0,2019,1,0.0
10882,4.0,2019,2,2.0
10882,4.0,2019,3,0.0
10882,4.0,2019,5,0.0
10882,4.0,2019,10,0.0
12348,4.0,2019,1,0.0
12348,4.0,2019,5,0.0
12348,4.0,2019,6,0.0
8978,2.0,2019,1,0.0
8978,2.0,2019,2,0.0
8978,2.0,2019,3,0.0
8978,2.0,2019,4,0.0
8978,2.0,2019,5,0.0
8978,2.0,2019,6,0.0
8978,2.0,2019,7,0.0
8978,2.0,2019,8,0.0
8978,2.0,2019,9,0.0
8978,2.0,2019,10,0.0
8978,2.0,2019,11,0.0
8978,2.0,2019,12,0.0
8978,2.0,2020,1,0.0
8978,2.0,2020,2,0.0
3193,15.0,2019,1,0.0
3193,15.0,2019,3,0.0
3193,15.0,2019,7,0.0
7246,15.0,2019,1,0.0
7246,15.0,2019,7,0.0
7246,15.0,2019,8,0.0
7246,15.0,2019,9,0.0
7246,15.0,2019,10,0.0
7246,15.0,2020,2,0.0
7678,15.0,2019,1,0.0
7678,15.0,2019,2,0.0
7678,15.0,2019,3,0.0
7678,15.0,2019,4,0.0
7678,15.0,2019,5,0.0
7678,15.0,2019,6,0.0
7678,15.0,2019,8,0.0
7678,15.0,2019,10,0.0
7678,15.0,2019,11,0.0
7678,15.0,2019,12,0.0
7678,15.0,2020,2,0.0
12030,6.0,2019,1,0.0
12030,6.0,2019,3,0.0
12030,6.0,2019,6,0.0
12030,6.0,2019,10,0.0
12030,6.0,2019,12,0.0
8855,3.0,2019,1,0.0
8855,3.0,2019,6,0.0
8855,3.0,2019,11,0.0
8855,3.0,2019,12,0.0
8855,3.0,2020,1,0.0
8855,3.0,2020,2,0.0
9974,8.0,2019,1,0.0
9974,8.0,2019,3,0.0
9974,8.0,2019,5,0.0
9974,8.0,2019,9,0.0
8692,2.0,2019,1,0.0
8692,2.0,2019,2,0.0
8692,2.0,2019,3,0.0
8692,2.0,2019,4,0.0
8692,2.0,2019,5,0.0
8692,2.0,2019,6,0.0
8692,2.0,2019,7,0.0
8692,2.0,2019,9,0.0
8692,2.0,2019,10,0.0
8692,2.0,2019,11,0.0
8692,2.0,2019,12,0.0
8692,2.0,2020,1,0.0
8692,2.0,2020,2,0.0
9137,2.0,2019,1,0.0
9137,2.0,2019,2,0.0
9137,2.0,2019,3,0.0
9137,2.0,2019,7,0.0
9137,2.0,2019,10,0.0
9137,2.0,2020,2,0.0
7236,15.0,2019,1,0.0
7236,15.0,2019,3,0.0
7236,15.0,2019,4,0.0
7236,15.0,2019,5,0.0
7236,15.0,2019,6,0.0
7236,15.0,2019,7,0.0
7236,15.0,2019,8,0.0
7236,15.0,2019,9,0.0
7236,15.0,2019,11,0.0
7236,15.0,2020,1,0.0
7963,2.0,2019,1,0.0
7963,2.0,2019,3,0.0
7963,2.0,2019,4,0.0
7963,2.0,2019,6,0.0
7963,2.0,2019,10,0.0
7963,2.0,2019,11,2.0
7963,2.0,2020,1,0.0
7963,2.0,2020,2,0.0
9375,9.0,2019,1,0.0
9375,9.0,2019,2,0.0
11446,7.0,2019,1,0.0
11446,7.0,2019,2,0.0
11446,7.0,2019,4,0.0
11446,7.0,2019,9,0.0
11446,7.0,2019,10,0.0
11446,7.0,2020,1,0.0
11446,7.0,2020,2,0.0
5344,14.0,2019,1,0.0
5344,14.0,2019,6,0.0
5344,14.0,2019,7,0.0
5344,14.0,2019,10,0.0
5344,14.0,2020,1,6.0
8386,1.0,2019,1,0.0
8386,1.0,2019,2,0.0
8386,1.0,2019,5,0.0
8386,1.0,2019,7,0.0
8386,1.0,2019,12,0.0
8108,2.0,2019,1,0.0
8108,2.0,2019,2,0.0
8108,2.0,2019,6,0.0
8108,2.0,2019,10,0.0
8108,2.0,2019,11,0.0
6647,14.0,2019,1,0.0
6647,14.0,2019,2,0.0
6647,14.0,2019,3,0.0
6647,14.0,2019,4,0.0
6647,14.0,2019,5,0.0
6647,14.0,2019,6,0.0
6647,14.0,2019,7,0.0
6647,14.0,2019,10,0.0
6647,14.0,2019,11,0.0
6647,14.0,2020,1,0.0
5783,14.0,2019,1,0.0
5783,14.0,2019,2,0.0
5783,14.0,2019,4,0.0
5783,14.0,2019,5,0.0
5783,14.0,2019,7,0.0
5641,14.0,2019,1,0.0
5641,14.0,2019,5,0.0
5641,14.0,-1,-1,0.0
5641,14.0,2019,12,0.0
5641,14.0,2020,2,0.0
4634,15.0,2019,1,0.0
4634,15.0,2019,3,0.0
4634,15.0,2019,5,0.0
4634,15.0,2019,6,0.0
4634,15.0,2020,1,0.0
6072,14.0,2019,1,0.0
6072,14.0,2019,2,0.0
6072,14.0,2019,3,0.0
6072,14.0,2019,10,0.0
6072,14.0,2019,12,0.0
6072,14.0,2020,1,0.0
6072,14.0,2020,2,0.0
10551,8.0,2019,1,0.0
10551,8.0,2019,12,0.0
11732,7.0,2019,1,0.0
11732,7.0,2019,3,0.0
11732,7.0,2019,4,0.0
11732,7.0,2019,5,0.0
11732,7.0,2019,8,0.0
11732,7.0,2019,9,0.0
11732,7.0,2020,1,0.0
11732,7.0,2020,2,0.0
3735,14.0,2019,1,0.0
3735,14.0,2019,2,0.0
3735,14.0,2019,6,0.0
3735,14.0,2020,1,0.0
6479,11.0,2019,1,0.0
7642,9.0,2019,1,0.0
7642,9.0,2019,2,0.0
7642,9.0,2019,3,0.0
7642,9.0,2019,4,0.0
7642,9.0,2019,5,0.0
7642,9.0,2019,6,0.0
7642,9.0,2019,10,0.0
7642,9.0,2019,11,0.0
7642,9.0,2019,12,0.0
7642,9.0,2020,1,0.0
4167,13.0,2019,1,0.0
4167,13.0,2019,9,0.0
4167,13.0,2019,10,0.0
7788,9.0,2019,1,0.0
7788,9.0,2019,3,0.0
7788,9.0,2019,4,0.0
7788,9.0,2019,5,0.0
7788,9.0,2019,9,0.0
7788,9.0,2019,10,0.0
7788,9.0,2019,11,0.0
7788,9.0,2019,12,0.0
14097,4.0,2019,1,0.0
6752,9.0,2019,1,0.0
6752,9.0,2019,5,0.0
6752,9.0,2019,7,0.0
5187,13.0,2019,1,0.0
5187,13.0,2019,9,0.0
5187,13.0,2019,12,0.0
7620,9.0,2019,1,0.0
5757,12.0,2019,1,0.0
6171,9.0,2019,1,0.0
6171,9.0,2019,2,0.0
6171,9.0,2019,3,0.0
6171,9.0,2019,5,0.0
6171,9.0,2019,6,0.0
6171,9.0,2019,7,0.0
6171,9.0,2020,2,0.0
4881,12.0,2019,1,0.0
4881,12.0,2019,2,0.0
4881,12.0,2019,3,0.0
4881,12.0,2019,6,0.0
4881,12.0,2019,7,0.0
4881,12.0,2019,9,0.0
4881,12.0,2019,12,0.0
4881,12.0,2020,2,2.0
12474,6.0,2019,1,0.0
12474,6.0,2019,3,0.0
12474,6.0,2019,8,0.0
12474,6.0,2019,10,0.0
12474,6.0,2020,2,0.0
4736,12.0,2019,1,0.0
4736,12.0,2019,9,0.0
4736,12.0,2019,12,0.0
5617,12.0,2019,1,1.0
5617,12.0,2019,3,0.0
5617,12.0,2019,6,0.0
5617,12.0,2019,9,0.0
5617,12.0,2019,11,0.0
5617,12.0,2019,12,0.0
5617,12.0,2020,1,0.0
7641,9.0,2019,1,0.0
7641,9.0,2019,2,0.0
7641,9.0,2019,3,0.0
7641,9.0,2019,4,0.0
7641,9.0,2019,5,0.0
7641,9.0,2019,7,0.0
7641,9.0,2019,8,0.0
7641,9.0,2019,9,0.0
7641,9.0,2019,11,0.0
7641,9.0,2019,12,0.0
7641,9.0,2020,1,0.0
7641,9.0,2020,2,0.0
12479,6.0,2019,1,1.0
12479,6.0,2019,3,0.0
12479,6.0,2019,10,0.0
12479,6.0,2020,2,0.0
9523,9.0,2019,1,0.0
7524,1.0,2019,1,0.0
7524,1.0,2019,2,0.0
7524,1.0,2019,4,0.0
7524,1.0,2019,5,0.0
7524,1.0,2019,6,0.0
7524,1.0,2019,8,0.0
7524,1.0,2019,10,5.0
7524,1.0,2019,11,0.0
7524,1.0,2019,12,0.0
7524,1.0,2020,2,0.0
2500,10.0,2019,1,0.0
2500,10.0,2019,2,0.0
2500,10.0,2019,3,0.0
2500,10.0,2019,8,0.0
2500,10.0,2019,9,0.0
2500,10.0,2019,10,0.0
2500,10.0,2019,11,0.0
2500,10.0,2019,12,0.0
7081,nan,2019,1,0.0
7081,nan,2019,3,0.0
7081,nan,2019,5,0.0
7081,nan,2019,6,0.0
7081,nan,2019,8,0.0
7081,nan,2019,11,0.0
7081,nan,2020,1,0.0
10162,3.0,2019,1,0.0
10162,3.0,2019,3,0.0
10162,3.0,2019,4,0.0
10162,3.0,2019,5,0.0
10162,3.0,2019,6,0.0
10162,3.0,2019,7,0.0
10162,3.0,2019,8,0.0
10162,3.0,2019,9,0.0
10162,3.0,2019,11,0.0
10162,3.0,2019,12,0.0
10162,3.0,2020,1,0.0
10162,3.0,2020,2,0.0
9865,3.0,2019,1,0.0
9865,3.0,2019,2,0.0
9865,3.0,2019,4,0.0
9865,3.0,2019,5,0.0
9865,3.0,2019,6,0.0
9865,3.0,2019,7,0.0
9865,3.0,2019,8,0.0
9865,3.0,2019,9,0.0
9865,3.0,2019,10,0.0
9865,3.0,2019,11,0.0
9865,3.0,2019,12,0.0
9865,3.0,2020,1,0.0
8682,1.0,2019,1,0.0
8682,1.0,2019,2,0.0
8682,1.0,2019,3,0.0
8682,1.0,2019,4,0.0
8682,1.0,2019,5,2.0
8682,1.0,2019,6,0.0
8682,1.0,2019,7,0.0
8682,1.0,2019,8,0.0
8682,1.0,2019,9,0.0
8682,1.0,2019,10,0.0
8682,1.0,2019,11,0.0
8682,1.0,2019,12,1.0
8682,1.0,2020,1,0.0
8682,1.0,2020,2,0.0
7490,9.0,2019,1,2.0
7490,9.0,2019,3,0.0
7490,9.0,2019,4,0.0
7490,9.0,2019,5,0.0
7490,9.0,2019,7,0.0
7490,9.0,2019,10,0.0
7490,9.0,2019,11,0.0
7490,9.0,2019,12,0.0
7490,9.0,2020,2,0.0
6906,9.0,2019,1,0.0
6906,9.0,2019,5,0.0
6906,9.0,2019,6,0.0
5646,15.0,2019,2,0.0
5646,15.0,2019,6,0.0
5646,15.0,2019,9,0.0
5646,15.0,2019,11,0.0
5646,15.0,2019,12,0.0
5646,15.0,2020,1,0.0
5646,15.0,2020,2,0.0
3134,12.0,2019,2,0.0
10284,5.0,2019,2,0.0
10284,5.0,2019,3,0.0
10284,5.0,2019,12,0.0
10284,5.0,2020,1,0.0
7053,9.0,2019,2,1.0
7053,9.0,2019,3,0.0
7053,9.0,2019,4,0.0
7053,9.0,2019,5,0.0
7053,9.0,2019,6,0.0
7053,9.0,2019,7,0.0
7053,9.0,2019,8,0.0
7053,9.0,2019,9,0.0
7053,9.0,2019,10,0.0
7053,9.0,2019,11,0.0
7053,9.0,2019,12,0.0
7053,9.0,2020,1,0.0
7053,9.0,2020,2,0.0
7367,12.0,2019,2,0.0
7367,12.0,2019,3,0.0
7367,12.0,2019,4,0.0
7367,12.0,2019,5,0.0
7367,12.0,2019,6,0.0
7367,12.0,2019,7,0.0
7367,12.0,2019,8,0.0
7367,12.0,2019,9,0.0
7367,12.0,2019,12,0.0
7367,12.0,2020,1,0.0
7367,12.0,2020,2,0.0
7523,1.0,2019,2,3.0
7523,1.0,2019,3,0.0
7523,1.0,2019,4,0.0
7523,1.0,2019,5,0.0
7523,1.0,2019,6,0.0
7523,1.0,2019,7,0.0
7523,1.0,2019,9,0.0
7523,1.0,2019,10,0.0
7523,1.0,2019,11,0.0
7523,1.0,2019,12,0.0
7523,1.0,2020,1,0.0
7523,1.0,2020,2,0.0
12310,7.0,2019,2,0.0
12310,7.0,2019,4,0.0
12310,7.0,2019,8,0.0
12310,7.0,2019,11,2.0
12310,7.0,2020,2,0.0
4903,14.0,2019,2,0.0
4903,14.0,2019,5,0.0
4903,14.0,2019,12,0.0
4903,14.0,2020,1,0.0
4903,14.0,2020,2,0.0
15391,6.0,2019,2,0.0
15391,6.0,2019,5,0.0
17157,6.0,2019,2,0.0
17157,6.0,2019,5,0.0
17157,6.0,2019,9,0.0
4428,11.0,2019,2,5.0
4428,11.0,2019,3,0.0
4428,11.0,2019,11,0.0
4428,11.0,2020,1,0.0
9708,4.0,2019,2,0.0
9708,4.0,2019,3,0.0
9708,4.0,2019,4,0.0
9708,4.0,2019,5,0.0
9708,4.0,2019,11,0.0
9708,4.0,2020,1,0.0
9708,4.0,2020,2,0.0
7211,11.0,2019,2,0.0
7211,11.0,2019,3,0.0
7211,11.0,2019,4,0.0
7211,11.0,2019,5,0.0
7211,11.0,-1,-1,0.0
7211,11.0,2019,6,0.0
7211,11.0,2019,7,0.0
7211,11.0,2019,8,0.0
7211,11.0,2019,11,2.0
7211,11.0,2019,12,0.0
7211,11.0,2020,1,0.0
7211,11.0,2020,2,0.0
8688,1.0,2019,2,0.0
8688,1.0,2019,3,0.0
8688,1.0,2019,4,0.0
8688,1.0,2019,5,0.0
8688,1.0,2019,6,0.0
8688,1.0,2019,7,0.0
8688,1.0,2019,8,0.0
8688,1.0,2019,9,0.0
8688,1.0,2019,10,0.0
8688,1.0,2019,11,0.0
8688,1.0,2019,12,0.0
8688,1.0,2020,2,0.0
8242,1.0,2019,2,0.0
8242,1.0,2019,4,0.0
8242,1.0,2019,5,0.0
8242,1.0,2019,6,0.0
8242,1.0,2019,8,0.0
8242,1.0,2019,11,0.0
8242,1.0,2020,1,0.0
8242,1.0,2020,2,0.0
7957,1.0,2019,2,0.0
7957,1.0,2019,3,0.0
7957,1.0,2019,4,0.0
7957,1.0,2019,5,0.0
7957,1.0,2019,6,0.0
7957,1.0,2019,7,0.0
7957,1.0,2019,8,0.0
7957,1.0,2019,9,0.0
7957,1.0,2019,10,0.0
7957,1.0,2019,11,0.0
7957,1.0,2020,1,0.0
7957,1.0,2020,2,0.0
10309,3.0,2019,2,0.0
10309,3.0,2019,3,0.0
10309,3.0,2019,5,0.0
10309,3.0,2019,7,0.0
10309,3.0,2019,8,0.0
10309,3.0,2019,9,0.0
10309,3.0,2019,10,0.0
10309,3.0,2019,11,0.0
10599,3.0,2019,2,0.0
10599,3.0,2019,3,0.0
10599,3.0,2019,4,0.0
10599,3.0,2019,5,0.0
10599,3.0,2019,6,0.0
10599,3.0,2019,9,0.0
10599,3.0,2019,10,0.0
10599,3.0,2020,1,0.0
7955,1.0,2019,2,0.0
7955,1.0,2019,3,0.0
7955,1.0,2019,4,0.0
7955,1.0,2019,5,0.0
7955,1.0,2019,6,0.0
7955,1.0,2019,7,0.0
7955,1.0,2019,8,0.0
7955,1.0,2019,9,0.0
7955,1.0,2019,10,0.0
7955,1.0,2019,11,0.0
7955,1.0,2019,12,0.0
7955,1.0,2020,1,0.0
7955,1.0,2020,2,0.0
6909,9.0,2019,2,0.0
6909,9.0,2019,5,0.0
6909,9.0,2019,6,0.0
6909,9.0,2019,7,0.0
6909,9.0,2019,9,0.0
6909,9.0,2019,10,0.0
6909,9.0,2019,11,0.0
6909,9.0,2020,1,0.0
12034,6.0,2019,2,0.0
12034,6.0,2019,4,0.0
12034,6.0,2019,5,0.0
12034,6.0,2019,6,0.0
12034,6.0,2019,7,0.0
12034,6.0,2019,8,0.0
12034,6.0,2019,9,0.0
12034,6.0,2019,10,0.0
12034,6.0,2019,12,0.0
12034,6.0,2020,2,0.0
14818,6.0,2019,2,0.0
14084,6.0,2019,2,0.0
14084,6.0,2019,3,0.0
14084,6.0,2019,6,0.0
15536,6.0,2019,2,0.0
13047,7.0,2019,2,0.0
13047,7.0,2019,5,0.0
13047,7.0,2019,9,0.0
13047,7.0,2019,11,2.0
13047,7.0,2019,12,0.0
13047,7.0,2020,2,0.0
12065,4.0,2019,2,0.0
12065,4.0,2019,5,0.0
12065,4.0,2019,7,0.0
12065,4.0,2019,10,0.0
4264,10.0,2019,2,0.0
4264,10.0,2019,3,0.0
4264,10.0,2019,4,0.0
4264,10.0,2019,7,0.0
4264,10.0,2019,8,0.0
4264,10.0,2019,9,0.0
4264,10.0,2019,10,0.0
4264,10.0,2019,11,0.0
4264,10.0,2020,2,0.0
11574,8.0,2019,2,0.0
12772,6.0,2019,2,0.0
12772,6.0,2019,3,0.0
12772,6.0,2019,4,0.0
12772,6.0,2019,6,0.0
12772,6.0,2019,9,0.0
12772,6.0,2019,10,0.0
12772,6.0,2019,11,4.0
12772,6.0,2019,12,0.0
12772,6.0,2020,2,0.0
1779,10.0,2019,2,0.0
1779,10.0,2019,8,0.0
4851,10.0,2019,2,0.0
5586,9.0,2019,2,0.0
11579,nan,2019,2,2.0
11288,7.0,2019,2,2.0
11288,7.0,2019,3,0.0
11288,7.0,2019,5,0.0
11288,7.0,2019,6,1.0
11288,7.0,2019,9,0.0
11288,7.0,2019,12,0.0
8077,9.0,2019,2,0.0
8077,9.0,2019,4,0.0
8077,9.0,2019,5,0.0
8077,9.0,2019,6,0.0
8077,9.0,2019,7,0.0
8077,9.0,2019,8,0.0
8077,9.0,2019,10,0.0
8077,9.0,2019,11,0.0
8077,9.0,2019,12,0.0
8077,9.0,2020,1,0.0
1337,10.0,2019,2,0.0
1337,10.0,2019,3,0.0
1337,10.0,2019,4,0.0
1337,10.0,2019,5,1.0
1337,10.0,2019,6,0.0
1337,10.0,2019,7,0.0
1337,10.0,2019,8,0.0
1337,10.0,2019,9,0.0
1337,10.0,2019,10,0.0
1337,10.0,2019,11,0.0
1337,10.0,2019,12,0.0
1337,10.0,2020,1,0.0
1337,10.0,2020,2,0.0
3683,10.0,2019,2,0.0
3683,10.0,2019,10,0.0
3683,10.0,2019,11,1.0
8292,15.0,2019,2,0.0
8292,15.0,2019,4,0.0
8292,15.0,2019,11,0.0
4712,10.0,2019,2,0.0
4712,10.0,2019,3,0.0
4712,10.0,2019,7,0.0
4712,10.0,2019,11,1.0
9994,5.0,2019,2,0.0
9994,5.0,2019,3,0.0
9994,5.0,2019,4,0.0
9994,5.0,2019,5,0.0
9994,5.0,2019,6,0.0
9994,5.0,2019,8,0.0
9994,5.0,2019,10,0.0
9994,5.0,2019,11,0.0
9994,5.0,2019,12,0.0
9994,5.0,2020,1,0.0
9994,5.0,2020,2,0.0
7090,1.0,2019,2,1.0
7090,1.0,2019,5,0.0
7090,1.0,2019,8,0.0
7090,1.0,2019,11,0.0
7090,1.0,2019,12,0.0
11767,4.0,2019,2,0.0
11767,4.0,2019,3,0.0
11767,4.0,2019,4,0.0
11767,4.0,2019,6,0.0
11767,4.0,2019,10,0.0
11767,4.0,2019,11,0.0
11767,4.0,2020,2,0.0
13191,7.0,2019,2,0.0
13191,7.0,2019,3,0.0
11589,7.0,2019,2,2.0
11589,7.0,2019,6,0.0
11589,7.0,2019,8,0.0
11589,7.0,2019,9,0.0
11589,7.0,2019,10,0.0
11589,7.0,2019,11,0.0
11589,7.0,2020,1,0.0
4170,14.0,2019,2,0.0
4170,14.0,2019,3,0.0
11162,5.0,2019,2,0.0
11162,5.0,2019,5,0.0
11162,5.0,2019,6,0.0
11162,5.0,2019,7,0.0
11162,5.0,2019,8,0.0
11162,5.0,2019,9,0.0
11162,5.0,2019,10,0.0
11162,5.0,2019,11,0.0
11162,5.0,2019,12,2.0
11162,5.0,2020,1,0.0
11162,5.0,2020,2,0.0
11165,5.0,2019,2,0.0
11165,5.0,2019,6,0.0
11165,5.0,2019,8,0.0
